,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,0.4097168445587158,0.5403297543525696,57.025047302246094,0.009378165006637573,0.07937774062156677,13.994734764099121
1,0.004705545026808977,0.03307158127427101,10.652918815612793,0.0038678909186273813,0.016926905140280724,8.059858322143555
2,0.0041325949132442474,0.023960355669260025,9.761885643005371,0.003873300040140748,0.016901109367609024,8.064122200012207
3,0.0041258023120462894,0.023936061188578606,9.748846054077148,0.003856966271996498,0.017086835578083992,8.073708534240723
4,0.004121751990169287,0.023934582248330116,9.741230010986328,0.0038502970710396767,0.017276719212532043,8.090359687805176
5,0.004117727745324373,0.023912258446216583,9.731582641601562,0.003847729880362749,0.01736416481435299,8.100015640258789
6,0.0041136168874800205,0.02389756590127945,9.726580619812012,0.0038283001631498337,0.018156731501221657,8.16384506225586
7,0.004111309070140123,0.023877102881669998,9.722563743591309,0.0038293572142720222,0.0181924756616354,8.168006896972656
8,0.004109482746571302,0.02388184145092964,9.719805717468262,0.003822630038484931,0.01847667247056961,8.187677383422852
9,0.004109430592507124,0.023882627487182617,9.717580795288086,0.003815202508121729,0.018451930955052376,8.179370880126953
