,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.06767931,0.13030025,0.0050585023,0.0325636,20.226982,9.887697
1,0.004399954,0.030381557,0.0048435796,0.028509231,10.373331,9.458956
2,0.004300297,0.028928401,0.0047433535,0.028860869,10.2218075,9.518609
3,0.0043147663,0.028086232,0.004321947,0.025003534,10.133474,9.05449
4,0.0042195125,0.027504653,0.004342568,0.023722587,10.08636,8.948775
5,0.0042420174,0.02702791,0.004040562,0.020211492,10.030112,8.503285
6,0.0042023044,0.02673498,0.0041134986,0.020403681,10.004546,8.578896
7,0.004190333,0.026424505,0.0043805595,0.020444408,9.9705,8.574044
8,0.004206508,0.026274139,0.0041336254,0.019172324,9.959476,8.369683
9,0.004186744,0.02609254,0.0042187227,0.019561261,9.941513,8.467041
10,0.0041779797,0.025891399,0.004005393,0.019063838,9.918554,8.355281
11,0.0041799205,0.025835412,0.0043248357,0.019281393,9.909326,8.388824
12,0.004215306,0.025717298,0.004494874,0.020065201,9.896043,8.450519
13,0.004177733,0.025602398,0.004024079,0.017867306,9.885485,8.244199
14,0.004152718,0.025435664,0.004051265,0.018297587,9.864844,8.306732
15,0.00415361,0.025327792,0.0042101727,0.018497286,9.857399,8.309982
16,0.0041515115,0.02527952,0.004027028,0.01947173,9.851197,8.351954
17,0.0041737743,0.025259621,0.0038442123,0.019575024,9.849379,8.366804
18,0.0041561853,0.025195448,0.0039111166,0.019120675,9.843422,8.314772
19,0.0041811923,0.025180357,0.0037764458,0.020463476,9.840642,8.4052925
20,0.0041626976,0.02507821,0.0039911373,0.019767886,9.82789,8.372755
21,0.004235376,0.025242073,0.0037312012,0.022393486,9.842495,8.617775
22,0.0041485806,0.02499683,0.003965925,0.018728944,9.820302,8.306449
23,0.004150841,0.024891,0.004111549,0.01901715,9.81246,8.317972
24,0.0041685775,0.024969518,0.0038987913,0.020565078,9.820808,8.485094
25,0.0041566067,0.024863793,0.0037909185,0.02005006,9.808756,8.393995
26,0.004172033,0.0249091,0.0037815813,0.019667286,9.807988,8.354034
27,0.004178059,0.024839895,0.003951035,0.0206227,9.804653,8.413963
28,0.0041548586,0.024794074,0.0037949511,0.019670261,9.800943,8.366533
29,0.0041462197,0.024746088,0.0037793966,0.019716319,9.796889,8.380483
30,0.004142059,0.02471745,0.0037581155,0.01892706,9.793877,8.268183
31,0.004166728,0.024817614,0.0040205764,0.020866523,9.806255,8.443671
32,0.004165649,0.024759889,0.0038017705,0.021234436,9.798257,8.4894
33,0.004170845,0.024760576,0.003879119,0.019412814,9.797107,8.344493
34,0.00412838,0.024546366,0.0039293785,0.019006355,9.77643,8.3332205
