,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
33,0.00410565,0.024332669,0.0037126679,0.020948453,9.742583,8.387706
34,0.0041115833,0.024432873,0.003830278,0.02222238,9.748023,8.456377
35,0.0041210875,0.02442424,0.0037449705,0.02150888,9.748621,8.385275
36,0.0040985383,0.02433626,0.003843094,0.021099353,9.736737,8.434611
37,0.0040916307,0.024325145,0.0038055503,0.021136863,9.736841,8.369658
38,0.004083827,0.024409836,0.0039769374,0.021610966,9.750928,8.482091
39,0.0041196696,0.024374047,0.003801454,0.021910096,9.73403,8.428031
40,0.0040959097,0.024253655,0.0038359202,0.02095071,9.727076,8.395231
41,0.004081588,0.024380466,0.0038599279,0.021055767,9.746168,8.383573
42,0.004078715,0.024319738,0.0039230636,0.022020368,9.730204,8.474064
43,0.004103434,0.024249908,0.0038283782,0.021345252,9.731398,8.389715
44,0.0040812017,0.024312757,0.003714022,0.02140467,9.729249,8.391302
45,0.004068384,0.02424638,0.0037503534,0.021042034,9.718026,8.36227
46,0.004104172,0.024375169,0.0039074724,0.021800945,9.73702,8.440924
47,0.0040989863,0.024245637,0.0037308887,0.020113917,9.722707,8.287225
48,0.00409656,0.024207387,0.0038060765,0.021636426,9.72273,8.390678
49,0.004050385,0.023996724,0.0038035968,0.021337584,9.701662,8.387608
50,0.004091402,0.024264826,0.0038242221,0.021383457,9.719368,8.43164
51,0.0040791137,0.024130832,0.003822094,0.021350412,9.708835,8.390477
52,0.004084128,0.024167577,0.0038581346,0.020991698,9.714045,8.359224
53,0.004054159,0.024103612,0.0039029834,0.021221234,9.712554,8.400132
54,0.0040911743,0.024147624,0.0037834877,0.020910015,9.7149935,8.331338
55,0.0040780497,0.024214938,0.0036816704,0.02104598,9.710861,8.317801
56,0.0040653367,0.024156556,0.0037706422,0.021384647,9.708766,8.367877
57,0.004086749,0.024307612,0.0039157947,0.02113058,9.726011,8.342583
58,0.004064548,0.024122085,0.0037572384,0.020984208,9.7091875,8.32609
59,0.00405007,0.02405063,0.0037473498,0.020315344,9.698357,8.288007
60,0.0041014105,0.024043022,0.0036889494,0.020558001,9.70252,8.30372
61,0.0040657516,0.024113756,0.0037545986,0.021785688,9.703551,8.396396
62,0.004049689,0.024051173,0.003754105,0.02115207,9.704667,8.341323
63,0.0040885196,0.024243986,0.0038134805,0.021556413,9.716472,8.432521
64,0.0040784585,0.024075847,0.0037463324,0.022098875,9.700578,8.4298115
