,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.12248504,0.08326959,0.0014977284,0.013808643,13.345834,3.9432278
1,0.0017236733,0.012258651,0.0015263798,0.0097959535,6.192987,3.5528615
2,0.0017324672,0.012601511,0.0015189694,0.008049565,6.226373,3.3846629
3,0.0017467457,0.01308295,0.0015861194,0.013722547,6.2709613,3.9325266
4,0.0017416127,0.013152882,0.00150109,0.01072631,6.2849207,3.645504
5,0.0017565103,0.013565888,0.0015410286,0.010355543,6.3215704,3.6162126
6,0.0017706307,0.014243676,0.0015156538,0.013300011,6.391689,3.8944554
7,0.0017664925,0.013987487,0.0014900943,0.012883963,6.3663955,3.8580706
8,0.0017787941,0.014734475,0.0015692305,0.016704835,6.444361,4.2174306
9,0.0017881745,0.0148460055,0.0015989045,0.011013632,6.4569263,3.6845524
10,0.001773413,0.014508472,0.0015918437,0.014548827,6.4212446,4.0176
11,0.0017785007,0.014744342,0.0015336262,0.010172057,6.4405694,3.601465
12,0.0017816711,0.014748621,0.0015697537,0.011825367,6.4359217,3.7504382
13,0.001773085,0.01426519,0.001596159,0.014222658,6.39379,3.9968743
14,0.0017709741,0.014005628,0.0015888665,0.013608886,6.366961,3.9380581
15,0.001757763,0.0137330415,0.0015487404,0.012805312,6.3445797,3.840548
16,0.0017620977,0.013725158,0.0015163685,0.008419649,6.3407717,3.421709
17,0.001752456,0.013186166,0.0015249623,0.015090742,6.2864904,4.0711694
18,0.0017609064,0.013428017,0.0014840091,0.012657302,6.3141756,3.830563
19,0.0017490155,0.013192359,0.0015577502,0.009073818,6.285134,3.4885159
20,0.0017521593,0.013338261,0.0015926948,0.009881612,6.3041425,3.5701845
21,0.0017467313,0.012984,0.001609989,0.011840545,6.262698,3.7678971
22,5.5633364,0.576589,0.0015995199,0.011642562,64.824326,3.7393339
23,0.0017210848,0.012251052,0.0015319001,0.012451393,6.1891136,3.8121502
24,0.0017207239,0.0123672355,0.0015008961,0.008653607,6.204412,3.4427605
25,0.0017235847,0.012506449,0.0015371876,0.011342875,6.215558,3.7028883
26,0.0017396864,0.013177119,0.0015905064,0.015190293,6.2856565,4.0860972
27,0.0017553635,0.013818107,0.0015498194,0.012482349,6.3487034,3.8139775
28,0.0018532911,0.016887138,0.0015796694,0.015447555,6.655028,4.110398
29,0.0047273426,0.03798027,0.038898103,0.19288622,8.770557,21.68616
30,0.0049900366,0.045386553,0.045136366,0.20795827,9.519221,23.181675
31,0.0036856127,0.035160556,0.0015479545,0.009811257,8.470726,3.5629017
32,0.0031635747,0.03183568,0.0038112316,0.05203482,8.136878,7.743642
33,0.003084145,0.03371884,0.0015337332,0.009622939,8.333972,3.5364072
34,0.0027438097,0.028782161,0.0050754314,0.0615111,7.8351464,8.782698
35,0.0022315895,0.022180857,0.002009815,0.02536165,7.1913557,5.1318645
36,0.0022777321,0.024847837,0.0026164742,0.035665907,7.4546905,6.1686025
37,0.0022689425,0.024619225,0.0019595653,0.024195353,7.420179,5.0241747
38,0.0020605035,0.021289283,0.0015278612,0.015338913,7.103918,4.097571
39,0.0021687804,0.023027116,0.0015185854,0.0113504315,7.2519126,3.7096007
40,0.002055095,0.021151336,0.0018115862,0.020372478,7.0853887,4.6472244
41,0.0021390466,0.021974059,0.0017761617,0.018889865,7.161597,4.466647
42,0.0020220547,0.020507416,0.0017368491,0.018483365,7.0250373,4.3850574
43,0.002102636,0.021597601,0.0018555931,0.025277784,7.114596,5.056118
44,0.0020169003,0.02028325,0.0017806769,0.017471118,7.0008664,4.3587728
45,0.0019257888,0.018647486,0.0016563338,0.019257428,6.831346,4.467958
46,0.0019534626,0.01911747,0.0016515626,0.014353027,6.871668,4.0023665
47,0.0019177855,0.018628482,0.0018106787,0.019132681,6.8297377,4.4666104
48,0.0019298937,0.018498112,0.0015088257,0.009015588,6.809271,3.479157
49,0.001914518,0.017903784,0.0016478795,0.014598646,6.7536254,4.0388656
50,0.0018327726,0.016300028,0.001643025,0.012987673,6.5927734,3.8872278
51,0.0018367097,0.016483037,0.0015852748,0.010531664,6.6184144,3.6343884
52,0.0018393649,0.016350558,0.001660541,0.0206458,6.5945683,4.5959587
53,0.0017941897,0.015209388,0.0016347446,0.011065248,6.491772,3.6891143
54,0.001838286,0.016358579,0.0015498255,0.014482008,6.5992355,4.014818
55,0.0018267618,0.016197491,0.0015494123,0.013120198,6.58766,3.8786001
56,0.0017839863,0.014829694,0.0015674047,0.010722449,6.4442253,3.6510952
57,0.0017954222,0.015191379,0.0018208851,0.024556827,6.4826455,4.998537
