,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.05133696,0.08526808,0.0043466194,0.024959868,15.836739,8.944339
1,0.0041511594,0.025899842,0.0041798633,0.022370813,9.895791,8.701708
2,0.0041228547,0.02507324,0.0039741434,0.022936292,9.81275,8.657342
3,0.0041059465,0.024732752,0.003994853,0.021842904,9.776051,8.581662
4,0.0040994342,0.024469368,0.0039080014,0.023469191,9.74844,8.711142
5,0.004097565,0.024422443,0.003989654,0.021125581,9.745947,8.5511265
6,0.0040940326,0.02432456,0.003919488,0.020726237,9.735035,8.458187
7,0.004097164,0.024302505,0.0038675999,0.024503661,9.7346,8.770974
8,0.004085668,0.024138665,0.0039414223,0.024103636,9.711923,8.748118
9,0.00409702,0.024048727,0.0038999259,0.023079887,9.705143,8.668783
10,0.0040834663,0.024099503,0.003840514,0.020755067,9.711344,8.41608
11,0.004077489,0.024125133,0.003901188,0.019163076,9.71253,8.293072
12,0.004083526,0.02405613,0.0039333655,0.022700805,9.70342,8.604303
13,0.004082522,0.024096256,0.003736898,0.022569153,9.713373,8.530008
14,0.0040746005,0.024063174,0.0037856945,0.020718548,9.709837,8.3819895
15,0.0040847235,0.024136523,0.0037717738,0.02223096,9.711607,8.561105
16,0.0040708976,0.024084665,0.0037825762,0.019754441,9.708794,8.296372
17,0.004077901,0.02414255,0.00382559,0.021140981,9.712928,8.434393
18,0.004074386,0.023988293,0.003771667,0.019775731,9.695115,8.283616
19,0.004079896,0.024148837,0.0037187366,0.022379624,9.710501,8.467452
20,0.0040781186,0.024145724,0.003790588,0.019922791,9.71433,8.261569
21,0.0040693297,0.023991652,0.003756014,0.02011221,9.699468,8.280162
22,0.004057526,0.023871798,0.003706583,0.021226803,9.673292,8.381852
23,0.0040599913,0.023972932,0.0037273227,0.019932585,9.6928625,8.230379
24,0.0040625595,0.02397541,0.003740758,0.021760121,9.692718,8.401129
25,0.004055401,0.02404495,0.0037681928,0.021174237,9.689918,8.364656
26,0.004064322,0.024207596,0.0037496653,0.023534574,9.709271,8.57054
27,0.0040357974,0.023937203,0.0038084919,0.020567928,9.673963,8.353043
28,0.0040455703,0.024053186,0.0036536036,0.018201703,9.677642,8.0744505
29,0.0040295026,0.024131143,0.003701834,0.02063771,9.686248,8.298175
30,0.0040252395,0.02420713,0.0036696931,0.021165248,9.680908,8.268011
31,0.0039920695,0.024196548,0.0036328374,0.019499337,9.654951,8.157149
32,0.003961672,0.024120305,0.0036513568,0.01972061,9.623422,8.163304
33,0.0039411853,0.0241043,0.0036419115,0.02156248,9.599288,8.280421
34,0.0039285575,0.024143092,0.0036020102,0.021141758,9.600056,8.227201
35,0.003910205,0.024060357,0.0035645568,0.021655448,9.56958,8.218399
36,0.0038924336,0.024008092,0.003558937,0.02381405,9.55468,8.403058
37,0.0038754656,0.023864068,0.0036398226,0.022193266,9.52998,8.344213
38,0.0038704406,0.023899352,0.0035751339,0.022171851,9.533114,8.307396
39,0.0038550873,0.02390409,0.0036432669,0.0233445,9.51793,8.303083
40,0.0038500812,0.023994477,0.0034848086,0.021776024,9.513252,8.192089
41,0.003833047,0.023960795,0.0035130973,0.019819798,9.500083,8.042926
42,0.0038207266,0.02403612,0.0034607644,0.024917483,9.488761,8.456755
43,0.0038125585,0.02410205,0.0035194533,0.021173894,9.486254,8.079351
44,0.0038174028,0.024033267,0.003432867,0.022914961,9.482628,8.273483
45,0.0038223083,0.024209265,0.0034650124,0.022182148,9.502918,8.180406
46,0.0037846356,0.02414087,0.0034923118,0.02426596,9.466443,8.340741
47,0.003782607,0.024174236,0.0034611365,0.021686276,9.466601,8.175509
48,0.0037587895,0.02415882,0.0034541427,0.020886686,9.448917,8.03699
49,0.0037470455,0.024255337,0.0034516836,0.021193769,9.446777,8.06537
50,0.0037357183,0.024274062,0.0034373777,0.023357367,9.433713,8.232271
51,0.0037555988,0.024487937,0.003394139,0.024009425,9.462949,8.326014
52,0.0037306254,0.024515213,0.0034036094,0.022388855,9.441677,8.1913185
53,0.0037014924,0.02447134,0.0033969746,0.022331275,9.413479,8.14268
54,0.003713551,0.024598937,0.0033895422,0.020451648,9.431251,7.999274
55,0.003694852,0.024640923,0.0033700299,0.022469794,9.420058,8.167675
56,0.0036867454,0.024615573,0.0033944682,0.02244135,9.398836,8.1609
57,0.0036737183,0.024702907,0.0033966824,0.021591684,9.402702,8.061658
58,0.003664837,0.024690403,0.0033185498,0.021174183,9.385934,7.977028
59,0.0036562213,0.024608508,0.003404394,0.02281856,9.386007,8.169955
