,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
105,0.0016067778,0.012139521,0.0014645677,0.010339462,6.088009,3.5633876
106,0.0016053598,0.012140025,0.0014572394,0.010047307,6.083042,3.5340693
107,0.0016121662,0.012105334,0.0014686326,0.013061998,6.0737386,3.8303218
108,0.0015937716,0.012127258,0.0014580282,0.009204593,6.0735073,3.4612799
109,0.0015898917,0.012050446,0.0015317064,0.010503193,6.055573,3.5793169
110,0.0015931964,0.012093921,0.0015085491,0.010825862,6.0806193,3.6116636
111,0.0015881452,0.012153357,0.0014848153,0.01013781,6.0700965,3.5384493
112,0.0015850672,0.012028178,0.0014150172,0.013468534,6.0499263,3.8638368
113,0.0015834648,0.01202212,0.0014520759,0.009213384,6.0492463,3.4593654
114,0.0015843078,0.012043155,0.0014771493,0.011841239,6.056806,3.7136118
115,0.001582511,0.012032735,0.0014412004,0.009782598,6.0538793,3.5095873
116,0.0015798807,0.012107195,0.0015324231,0.009539297,6.055217,3.4950814
117,0.0015878652,0.012075854,0.0014960199,0.010784719,6.0532804,3.611634
118,0.0015816687,0.012030659,0.001458776,0.010903462,6.052591,3.6232235
119,0.0015746393,0.012158683,0.0014743544,0.009159366,6.0646434,3.4566345
120,0.0015734127,0.011926888,0.0014713332,0.00875919,6.033387,3.4154766
121,0.0015779758,0.012002702,0.0014908777,0.011657091,6.0504513,3.6952844
122,0.0015714807,0.011880715,0.0014678411,0.012231966,6.0274425,3.7482905
123,0.0015696052,0.012049278,0.00149813,0.0123101985,6.0407333,3.7583008
124,0.0015803233,0.012194841,0.0014250166,0.010915329,6.062826,3.6171567
125,0.0015720915,0.012037693,0.0014716657,0.009701846,6.0458465,3.5031726
126,0.0015669521,0.012055363,0.0014329719,0.010601066,6.0433044,3.588198
127,0.0015778212,0.012085851,0.0014899604,0.010784156,6.068094,3.6083498
128,0.001566932,0.01210549,0.001420725,0.0103817275,6.049839,3.568943
129,0.0015638638,0.011882295,0.0014926628,0.011529647,6.019345,3.6766138
130,0.0015660777,0.011911245,0.0014998794,0.010150172,6.0303993,3.534991
131,0.0015535293,0.011888762,0.0014814879,0.009566964,6.0155826,3.4814947
132,0.0015549868,0.012031273,0.0014326201,0.009799562,6.0293493,3.5124674
133,0.0015514188,0.012043204,0.001476016,0.011832411,6.024516,3.7018259
