,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.02619502,0.049015865,0.0016193567,0.0096142925,10.100486,3.5843716
1,0.0017435463,0.011818313,0.0015752176,0.009077688,6.4139843,3.533311
2,0.0017479489,0.01186741,0.0015632964,0.011177783,6.4144278,3.7356768
3,0.001747886,0.012017209,0.0015792183,0.011131954,6.4320602,3.731106
4,0.0017476333,0.012031569,0.0015585003,0.012532794,6.43028,3.8677888
5,0.0017560326,0.012169842,0.0016009704,0.01246124,6.4428916,3.8651633
6,0.0017521095,0.012189563,0.0016236705,0.009546191,6.448911,3.579065
7,0.0017570768,0.012438168,0.0015514436,0.011797078,6.4732265,3.794516
8,0.0017532256,0.012323167,0.0015448049,0.0108167,6.458676,3.6968439
9,0.0017586394,0.012482612,0.0015626712,0.010402837,6.47751,3.664178
10,0.0017612517,0.012494042,0.0016127425,0.011881778,6.4775057,3.8035288
11,0.0017649748,0.012484579,0.00157318,0.01219322,6.4801683,3.8348677
12,0.001757658,0.012526827,0.0015777161,0.009755818,6.4818645,3.6037238
13,0.0017683965,0.012717822,0.0015850168,0.012731123,6.5004144,3.8905475
14,0.0017818285,0.012907974,0.0016829876,0.011328246,6.523431,3.7606258
15,0.0017625489,0.012718203,0.0016115573,0.009474203,6.5027876,3.575948
16,0.0017569488,0.012552255,0.0015507848,0.010858628,6.484738,3.7047145
17,0.001761121,0.01265987,0.0016415176,0.0106268115,6.494649,3.6869466
18,0.0017606722,0.012510105,0.0015497099,0.009616738,6.4786735,3.583014
19,0.0017553051,0.012451908,0.0015337492,0.0097751785,6.4746337,3.604011
20,0.0017695429,0.012585078,0.0016004036,0.009815245,6.487159,3.6044428
21,0.001760307,0.012619765,0.0015839072,0.00855829,6.493174,3.485178
22,0.0017580201,0.01255618,0.0015857283,0.008421257,6.484324,3.4778624
23,0.001761093,0.012594762,0.0015709662,0.0104917055,6.489745,3.6702456
24,0.0017608035,0.012472736,0.001643995,0.011341058,6.4749064,3.7514584
25,0.0017580835,0.01239203,0.0015712647,0.010691465,6.4683022,3.691099
26,0.0017533303,0.012363129,0.0016192802,0.009556173,6.464115,3.5801706
27,0.0017580701,0.01260263,0.0016092283,0.008642903,6.4888763,3.4902854
28,0.0017600365,0.012454964,0.0015761002,0.009247447,6.474598,3.5538497
29,0.0017585421,0.01255574,0.0015378417,0.012735261,6.481069,3.8859491
30,0.0017602133,0.012492462,0.0016082244,0.009621729,6.4757833,3.587841
31,0.0017534296,0.012371293,0.0016220135,0.0146957375,6.4648347,4.075886
32,0.0017549051,0.012492273,0.0016201107,0.010111926,6.478707,3.6334517
33,0.0017559819,0.012438447,0.0015584261,0.01084624,6.475284,3.704059
34,0.001758779,0.012391495,0.0016175337,0.013683597,6.468136,3.980352
35,0.001757251,0.012386698,0.0015435587,0.010479253,6.4669976,3.6668077
36,0.0017571453,0.0124123795,0.0015711291,0.014345352,6.4700384,4.0402246
37,0.0017576357,0.0125567205,0.0015811033,0.011354773,6.4843173,3.7531912
38,0.0017552176,0.012351648,0.001598063,0.008540168,6.4651413,3.484196
39,0.0017557644,0.0124585,0.0015733632,0.009523152,6.472933,3.5777743
40,0.0017550596,0.012387627,0.0015647149,0.009479645,6.4684615,3.5714412
41,0.0017573768,0.012411094,0.0015895193,0.008939996,6.4680014,3.5193534
42,0.0017567406,0.012393366,0.0015509907,0.011964924,6.4695415,3.813148
43,0.00175179,0.012307431,0.0016017532,0.01513228,6.4588695,4.113773
44,0.0017537124,0.012351432,0.0015507176,0.010939736,6.464886,3.7119474
45,0.0017515485,0.012300239,0.0015617347,0.010629974,6.4590654,3.6830716
46,0.0017541817,0.012396741,0.0015487168,0.012718229,6.465855,3.8849149
47,0.0017548137,0.012354616,0.0016097918,0.013061978,6.4646707,3.9145296
48,0.0017529195,0.012312877,0.001604412,0.010478246,6.460471,3.668668
49,0.0017528764,0.0123853,0.0015360075,0.009433013,6.4655733,3.5649571
50,0.0017565746,0.01240735,0.0016100925,0.01121345,6.4669113,3.7363346
51,0.0017498912,0.012357881,0.0015746499,0.011555749,6.4647884,3.7692072
52,0.0017470764,0.012350489,0.0016448542,0.012119776,6.459549,3.8291664
53,0.0017468119,0.012294544,0.001556621,0.01221229,6.456176,3.8345065
54,0.0017484034,0.01236275,0.0016031113,0.0103542125,6.4602957,3.6672235
55,0.0017495728,0.012433852,0.0015759714,0.009036482,6.469578,3.5287237
56,0.0017476049,0.012224564,0.001552165,0.012248752,6.4484153,3.8382375
57,0.0017452686,0.012329456,0.0015578414,0.010269305,6.4574475,3.6459486
58,0.0017482569,0.012248889,0.0016054383,0.01208619,6.452946,3.8196268
59,0.0017431887,0.012325045,0.0015610943,0.01277578,6.4555163,3.8898542
60,0.0017423886,0.012349657,0.0015893229,0.013616193,6.4562645,3.965442
61,0.0017455847,0.012475422,0.001527305,0.009686837,6.4681597,3.5883312
62,0.0017419349,0.012455489,0.0015899827,0.011697242,6.4643364,3.784414
63,0.0017395965,0.012440109,0.0015842026,0.014986527,6.4658537,4.0977645
64,0.0017434133,0.012451328,0.0015680139,0.00930376,6.459613,3.554128
65,0.0017397847,0.012376653,0.0015948571,0.013588673,6.4563193,3.9606912
66,0.001732846,0.012420601,0.0015862659,0.01281467,6.4563627,3.883878
67,0.001736451,0.012559378,0.0015346723,0.01262546,6.4702396,3.8637207
68,0.0017273318,0.012535353,0.0015622579,0.012815937,6.461007,3.8855307
69,0.0017339436,0.012619225,0.0015724216,0.009501711,6.4704547,3.562605
70,0.0017260875,0.012447641,0.001603426,0.009942126,6.4541802,3.6126695
71,0.0017268275,0.012475536,0.0015360074,0.011438701,6.456617,3.7492094
72,0.0017238175,0.012458932,0.0015439081,0.011828561,6.4497004,3.7920997
73,0.0017271762,0.012427097,0.0015560568,0.012081584,6.44523,3.8147693
74,0.0017183722,0.012486622,0.0016229448,0.010954671,6.4509716,3.7027888
75,0.0017081263,0.012437944,0.0015418344,0.009794262,6.439007,3.5934262
76,0.0017078542,0.012343922,0.00152414,0.010561624,6.430302,3.664917
77,0.001712612,0.012432019,0.0016021822,0.01138365,6.4395223,3.7384136
78,0.0017044448,0.012481333,0.001539782,0.012453721,6.4365163,3.8446698
79,0.0017034011,0.012396322,0.0015509649,0.01295892,6.4335866,3.89321
80,0.0017083798,0.012577832,0.0015892925,0.010444756,6.454145,3.6493385
81,0.0016989316,0.012414247,0.0015377065,0.009878974,6.428994,3.5942204
82,0.001699526,0.012504142,0.0015646155,0.010633583,6.4474063,3.664981
83,0.0017093346,0.012538289,0.0015110371,0.0123088,6.448145,3.831963
84,0.0017026704,0.012461971,0.0015861782,0.012334198,6.4331317,3.8419895
85,0.0016930965,0.012372872,0.0015644322,0.00898055,6.4177957,3.5146644
86,0.0016884715,0.012432365,0.0015404172,0.009435357,6.4215374,3.5486627
87,0.001695838,0.012401633,0.0015492187,0.008769439,6.434156,3.486162
88,0.001690767,0.012552782,0.0015156567,0.010515627,6.4434476,3.6520588
89,0.0016932827,0.012588831,0.0015427773,0.009748344,6.444942,3.5789385
90,0.0016923677,0.012499487,0.001560443,0.011088825,6.438937,3.7086618
91,0.0016817055,0.012327073,0.0015213162,0.009248659,6.41113,3.5270898
92,0.001694335,0.0125741605,0.0015223041,0.009310055,6.4476194,3.533992
93,0.001677593,0.012532597,0.0015723977,0.010233332,6.4222827,3.6242568
94,0.0016862833,0.012443209,0.0015486771,0.011628046,6.432041,3.7546237
95,0.0016779092,0.01238116,0.0014843481,0.010272753,6.417086,3.6235478
96,0.0016814675,0.012409231,0.0015605736,0.012253564,6.4130716,3.819067
97,0.001679876,0.012288372,0.0015143806,0.009784985,6.4065757,3.5790908
98,0.0016848432,0.012456003,0.0015362545,0.0108513525,6.4343243,3.6807945
99,0.0016782131,0.012587656,0.0015335123,0.01142408,6.4405737,3.7274244
100,0.0016794078,0.012535519,0.0015488992,0.011432119,6.437159,3.7375233
101,0.0016793798,0.012399227,0.0015287215,0.008386677,6.415133,3.4513285
102,0.0016824714,0.012276632,0.0015608865,0.010574001,6.4033346,3.651736
103,0.0016756555,0.012325146,0.0015517521,0.009853775,6.404285,3.588078
104,0.0016771529,0.0124979,0.0015778309,0.011101471,6.420508,3.7032022
105,0.0016761029,0.012408267,0.0015085496,0.01278134,6.4079742,3.8604956
106,0.0016667875,0.012471965,0.0015306526,0.010344766,6.416773,3.6302292
107,0.0016695175,0.012415329,0.0015538562,0.010857288,6.41407,3.6798782
108,0.0016645459,0.01244279,0.0015235313,0.010000384,6.415163,3.5929909
109,0.001673481,0.012534219,0.0015551077,0.010922977,6.4257784,3.6862504
110,0.0016693597,0.012569557,0.0015000112,0.010069321,6.424323,3.6055455
111,0.0016675537,0.0124843735,0.0014948709,0.012957678,6.414883,3.8808272
112,0.0016675666,0.012630449,0.0015222242,0.012775901,6.4248953,3.8763165
113,0.001677879,0.01231918,0.0015894386,0.010306835,6.398596,3.6320736
114,0.001672942,0.012482197,0.0015566605,0.0118853375,6.411535,3.773378
115,0.0016725088,0.012478218,0.0015352593,0.009658952,6.418711,3.5619724
116,0.0016598336,0.012612495,0.0015282169,0.012583827,6.419354,3.8419251
117,0.0016536063,0.012502327,0.0015337702,0.011385284,6.4072433,3.7257805
118,0.0016639418,0.012389019,0.0015287317,0.010696382,6.3983755,3.6696937
119,0.0016627928,0.012412886,0.0015236184,0.011323198,6.4051533,3.7224538
120,0.0016620619,0.012537711,0.0015449618,0.0128626,6.420567,3.859321
121,0.0016576108,0.012522753,0.0015733083,0.012097287,6.417971,3.7943366
122,0.001656612,0.012638738,0.0015466305,0.014890788,6.42086,4.062453
123,0.0016645128,0.01259197,0.0015922199,0.012299828,6.4321475,3.8127594
124,0.0016627325,0.012580416,0.0016088196,0.013324713,6.421242,3.9095013
125,0.0016582959,0.012643641,0.0015282864,0.012920441,6.4248123,3.8761718
126,0.0016539324,0.012679526,0.0015714017,0.009791628,6.4184732,3.5762427
127,0.0016478525,0.012579374,0.0015229088,0.009333126,6.4086695,3.5298069
128,0.0016502942,0.012544024,0.0014939917,0.0132166855,6.407429,3.8979907
129,0.0016488038,0.012651203,0.0015668487,0.011744173,6.4136305,3.7637734
130,0.001670678,0.012661144,0.0015947354,0.009666818,6.424506,3.571885
131,0.0016635684,0.012747809,0.0015491532,0.011380574,6.4221215,3.721788
132,0.0016567613,0.012570141,0.0015101666,0.014585036,6.4049344,4.0297
133,0.0016562382,0.012620314,0.0015069025,0.012254,6.407549,3.8125052
134,0.001650089,0.012622901,0.0015277008,0.0109297605,6.404256,3.6750536
135,0.0016435037,0.012640731,0.0015584558,0.012211802,6.399326,3.801977
136,0.0016406905,0.012633072,0.0015576382,0.009181608,6.402652,3.5146601
137,0.0016487114,0.012784148,0.001477708,0.010897401,6.419206,3.6738782
138,0.0016467982,0.012473812,0.0015484359,0.009962568,6.3846955,3.5895734
139,0.0016486471,0.012531077,0.0015521484,0.011753626,6.3915043,3.764194
