,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.031642407,0.053317156,0.0015568002,0.012184643,10.508562,3.833014
1,0.0017466192,0.011950133,0.0015906976,0.010850078,6.424901,3.7037356
2,0.0017514749,0.011941176,0.0015526435,0.009904789,6.4221396,3.61478
3,0.001748211,0.012047036,0.0016144955,0.007901773,6.4343095,3.4247766
4,0.0017522045,0.012103539,0.0015494523,0.013400489,6.438865,3.9498787
5,0.0017554844,0.012200876,0.0016013182,0.009036717,6.4493074,3.5334349
6,0.0017558477,0.01225685,0.0016341765,0.0118458625,6.455233,3.7984304
7,0.0017592076,0.012319412,0.0015929281,0.010745036,6.461118,3.6956267
8,0.0017586162,0.0123566035,0.0015917242,0.013838641,6.462628,3.9904015
9,0.0017638493,0.012496202,0.0016046026,0.008309009,6.477687,3.464392
10,0.0017610068,0.012552481,0.0015746254,0.012697496,6.48316,3.8811543
11,0.0017612086,0.012582833,0.0015689048,0.009336022,6.4872227,3.560061
12,0.0017555264,0.012414853,0.0015710507,0.012024028,6.46967,3.8184097
13,0.0017597094,0.012532274,0.0016190538,0.007620422,6.484022,3.3903954
14,0.0017606044,0.012467565,0.0015981474,0.013385651,6.478357,3.9477649
15,0.0017571448,0.012499846,0.0015550278,0.009436772,6.4802294,3.5779943
16,0.0017550406,0.0124299815,0.0016186794,0.009701149,6.472004,3.6122098
17,0.0017565307,0.012501169,0.0016178706,0.009776817,6.480009,3.6003318
18,0.0017583601,0.0125756655,0.001558658,0.008978226,6.4842553,3.5303302
19,0.0017667044,0.012539846,0.0015721468,0.01184497,6.481005,3.799547
20,0.0017548966,0.012431863,0.001585341,0.008599503,6.4702573,3.4849007
21,0.0017578793,0.01253295,0.0015622705,0.010164693,6.483069,3.638851
22,0.0017566329,0.012452398,0.001611734,0.008232299,6.4748898,3.454015
23,0.0017561984,0.012502927,0.0016113365,0.008105511,6.478241,3.439439
24,0.0017554752,0.012476244,0.0015988827,0.008874822,6.475484,3.5134008
25,0.0017535909,0.012381691,0.0015802002,0.010720562,6.468244,3.6899
26,0.0017517947,0.012352085,0.0016135586,0.010285796,6.462994,3.6516898
27,0.0017575496,0.012565923,0.0016013063,0.011080313,6.482787,3.7269168
