,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
26,0.08615492,0.08628274,0.08662688,0.09345737,0.17667438,0.18769775,0.1878071,0.1990152,0.18849681,0.18882579,0.19531132,0.18678285,0.17952149,0.17239542,0.16624992,0.16103296
27,0.086169705,0.08636243,0.086690634,0.09369879,0.17673914,0.187734,0.18784213,0.19902398,0.18852358,0.1888607,0.19533055,0.18680367,0.1795385,0.17241256,0.1662656,0.16104697
28,0.08623269,0.08637732,0.086710915,0.09394343,0.17680721,0.18776968,0.18787566,0.19903255,0.1885485,0.18889529,0.19535299,0.18682277,0.17955686,0.1724318,0.16628249,0.16106062
29,0.086310096,0.086391196,0.08673995,0.094142765,0.17686376,0.18780057,0.18790498,0.19904076,0.18857524,0.18892403,0.19537488,0.18684374,0.17957361,0.17244947,0.16629833,0.1610751
30,0.0864652,0.08647614,0.086811736,0.09439231,0.17693347,0.18783516,0.18794152,0.19905128,0.18860082,0.18895927,0.1953942,0.18686348,0.17959139,0.17246766,0.16631396,0.1610883
31,0.08693322,0.08657957,0.08682493,0.09463316,0.17700298,0.18787023,0.18797933,0.1990589,0.18862571,0.18899427,0.19541429,0.18688536,0.17960916,0.17248687,0.16632928,0.16110241
32,0.08698205,0.086591005,0.08684974,0.0948807,0.17707057,0.18790558,0.18801577,0.19906841,0.1886517,0.18903038,0.19543669,0.18690792,0.17962684,0.17250495,0.16634512,0.16111736
33,0.08726015,0.08661074,0.08689039,0.09512712,0.17713982,0.18794383,0.18805233,0.1990777,0.18867874,0.18906595,0.19545835,0.18692878,0.17964424,0.17252581,0.16636196,0.16113113
34,0.08726493,0.086675264,0.08690547,0.095375314,0.17721005,0.1879784,0.18808699,0.19908474,0.1887045,0.18910211,0.19547889,0.18694983,0.17966148,0.17254525,0.16637662,0.16114472
35,0.087323494,0.08670743,0.08691884,0.09561947,0.17728083,0.1880156,0.18812345,0.19909298,0.18872997,0.18913928,0.19550012,0.18696941,0.17967948,0.17256564,0.16639242,0.16115844
36,0.08738582,0.08670789,0.08701013,0.09586331,0.1773519,0.18805593,0.18815994,0.19910198,0.18875717,0.18917447,0.1955199,0.18699062,0.17969677,0.17258412,0.16640927,0.16117327
37,0.08740278,0.08675469,0.08708585,0.09610677,0.17742254,0.18808648,0.18819483,0.19911014,0.18878087,0.18920867,0.1955388,0.18701012,0.17971197,0.17259964,0.16642311,0.16118552
38,0.08740436,0.08675702,0.08710832,0.09634751,0.17749311,0.18812613,0.18823,0.19912058,0.18880792,0.18924357,0.19556113,0.18703297,0.17973123,0.17261936,0.16643897,0.16120122
39,0.087414734,0.08676364,0.08711389,0.096583836,0.17756157,0.18816513,0.18826641,0.19913147,0.1888355,0.18928006,0.19558322,0.18705496,0.17975096,0.17263901,0.16645502,0.16121478
40,0.08749201,0.08677522,0.087118454,0.0968208,0.17763287,0.18820292,0.18830177,0.19914187,0.18886402,0.18931577,0.19560394,0.18707845,0.17976952,0.17265762,0.16647229,0.16122891
41,0.08752615,0.08678013,0.08713907,0.0970625,0.1777068,0.18824166,0.18833591,0.19915326,0.18889165,0.18935095,0.19562517,0.18710105,0.17978929,0.17267644,0.16648938,0.16124423
42,0.08754406,0.08682032,0.087143,0.097304344,0.17777619,0.18828037,0.18837146,0.19916223,0.18892014,0.1893867,0.19564722,0.1871219,0.17980832,0.17269489,0.16650634,0.16125916
43,0.08756992,0.08682673,0.087147124,0.09754077,0.17784485,0.18831983,0.18840604,0.19917049,0.18894687,0.18942264,0.1956696,0.18714342,0.17982793,0.17271295,0.16652335,0.16127416
44,0.08758307,0.086832985,0.08716905,0.0977391,0.17790301,0.18835814,0.188434,0.19918013,0.18897451,0.18945204,0.19569209,0.18716681,0.17984712,0.1727307,0.16654034,0.16128774
45,0.08759135,0.08686621,0.08718299,0.097987205,0.17797607,0.18839736,0.18846811,0.19919002,0.189003,0.18948972,0.19571479,0.18718953,0.17986543,0.17274998,0.16655812,0.16130212
46,0.0876007,0.08687783,0.08718661,0.09822837,0.17805284,0.18843524,0.18850324,0.19919972,0.18903041,0.18952616,0.1957367,0.18721142,0.17988375,0.17276974,0.16657425,0.16131727
47,0.0876079,0.086892165,0.08719447,0.09847252,0.17812778,0.18847579,0.18853928,0.19920997,0.1890591,0.18956427,0.1957591,0.18723416,0.17990233,0.17278777,0.166592,0.16133215
48,0.08765701,0.08691721,0.08719474,0.09871502,0.17820346,0.1885141,0.18857399,0.19922,0.18908738,0.18960252,0.1957806,0.18725681,0.17992048,0.17280763,0.16660781,0.16134754
49,0.08769185,0.08694073,0.0871958,0.098955594,0.17828132,0.18855344,0.18860987,0.19923115,0.1891149,0.18964107,0.19580294,0.18727891,0.17993978,0.17282635,0.16662458,0.16136257
50,0.08770195,0.086950816,0.08720703,0.09920033,0.17835657,0.18859299,0.18864499,0.1992414,0.18914214,0.18967864,0.19582553,0.18730135,0.17995837,0.17284559,0.16664208,0.16137663
51,0.08774074,0.086958975,0.08721001,0.09944254,0.17843388,0.18863101,0.1886809,0.19925086,0.18916874,0.18971735,0.19584848,0.18732452,0.17997722,0.17286362,0.16665944,0.16139203
52,0.08800449,0.08699546,0.08722528,0.0996904,0.17850429,0.18865712,0.18871836,0.19925658,0.1891877,0.18975556,0.19586411,0.18733865,0.17999022,0.1728741,0.16666982,0.16139962
53,0.088080056,0.08704256,0.0872334,0.09993565,0.17858273,0.18868692,0.18875319,0.19926217,0.18921036,0.18979307,0.1958804,0.18735631,0.1800042,0.17288826,0.16668186,0.16141053
54,0.088085264,0.08704858,0.08726538,0.10017162,0.17865497,0.18871701,0.188788,0.19926667,0.1892304,0.1898321,0.19589728,0.18737283,0.1800184,0.17290083,0.166693,0.1614205
55,0.08810545,0.08712538,0.08727508,0.10041334,0.17873162,0.18874732,0.18882515,0.19927184,0.18925339,0.18986943,0.19591482,0.18738882,0.18003288,0.17291558,0.16670378,0.16143079
56,0.088358074,0.08715832,0.087288186,0.10065568,0.17880861,0.18877725,0.1888593,0.19927765,0.18927531,0.18990679,0.1959311,0.18740772,0.1800474,0.1729294,0.16671512,0.16144028
57,0.08839771,0.08719867,0.08732646,0.10089855,0.17888337,0.18880922,0.18889777,0.19928296,0.18929581,0.18994561,0.19594763,0.1874232,0.18006092,0.1729445,0.16672565,0.16144936
58,0.08842317,0.08720769,0.08735062,0.10113344,0.17895429,0.18883927,0.18893567,0.19928837,0.18931784,0.18998319,0.19596715,0.18744133,0.18007587,0.17295994,0.16673854,0.16145763
59,0.08852564,0.08724442,0.08736268,0.101337634,0.17901714,0.18886903,0.18896458,0.19929297,0.18934084,0.19001296,0.19598556,0.18745962,0.18009101,0.17297362,0.1667512,0.16146807
60,0.08862432,0.0872473,0.08736765,0.10158336,0.1790924,0.18889695,0.18899827,0.19929819,0.18936251,0.19005057,0.19600336,0.18747725,0.18010536,0.17298925,0.16676441,0.16147867
61,0.08864902,0.08730408,0.087374486,0.10181919,0.17916618,0.18892623,0.18903291,0.19930421,0.18938453,0.1900881,0.19602114,0.18749708,0.18012062,0.17300606,0.1667759,0.16148953
62,0.08866596,0.087306246,0.087384604,0.10205586,0.17924543,0.18895532,0.1890692,0.19931032,0.18940473,0.19012526,0.19603787,0.18751398,0.18013641,0.17302175,0.16678885,0.16150054
63,0.08869963,0.08736018,0.08739433,0.102294624,0.17932504,0.18898603,0.18910265,0.19931649,0.18942831,0.19016363,0.19605611,0.18753193,0.18015164,0.1730343,0.16680184,0.16151142
64,0.08878594,0.087431625,0.08739841,0.1025399,0.17941207,0.18901733,0.18913941,0.19932441,0.18945183,0.19020273,0.19607276,0.18754843,0.18016759,0.17304745,0.16681418,0.16152273
65,0.08882129,0.08748637,0.087403595,0.10277375,0.17948896,0.18904942,0.18917373,0.19933021,0.18947268,0.19023989,0.19608925,0.18756592,0.18018243,0.17306162,0.1668266,0.16153331
66,0.088910505,0.08751893,0.08741517,0.10301709,0.17956586,0.18907948,0.18920735,0.19933519,0.18949626,0.19027878,0.19610535,0.18758349,0.18019776,0.17307588,0.1668389,0.16154349
67,0.08892847,0.087583534,0.08742198,0.103254326,0.17963873,0.18910708,0.18924186,0.19933805,0.18951778,0.19031858,0.19611977,0.18759799,0.18020967,0.17308761,0.16684945,0.16155364
68,0.088929065,0.08760103,0.08747174,0.103492625,0.17971304,0.18913487,0.18927903,0.19934216,0.18954287,0.19035646,0.19613507,0.18761294,0.18022525,0.17310198,0.1668627,0.16156512
69,0.08895103,0.08760314,0.08747811,0.10372838,0.17979106,0.18916348,0.18931457,0.1993473,0.18956342,0.19039622,0.19614942,0.18763205,0.18024158,0.17311822,0.1668731,0.16157794
70,0.0889637,0.08769303,0.08748944,0.103969745,0.17987166,0.18919407,0.18934795,0.19935112,0.18958443,0.19043447,0.19616687,0.18764871,0.18025832,0.17313275,0.1668854,0.16158997
71,0.088985674,0.087732576,0.08750512,0.10420084,0.17994979,0.18922493,0.18938364,0.19935815,0.18960601,0.19047217,0.19618301,0.1876655,0.1802751,0.17314637,0.16689889,0.16160084
72,0.089000545,0.08774403,0.087545544,0.10444533,0.1800244,0.18925667,0.1894185,0.1993654,0.18962954,0.19051237,0.19620246,0.1876819,0.18029062,0.1731598,0.16691154,0.16161205
73,0.08902426,0.08775115,0.0875463,0.10468272,0.180099,0.18928604,0.18945152,0.19937263,0.1896513,0.19055398,0.19621885,0.18769936,0.1803022,0.17317332,0.16692428,0.1616231
74,0.089071386,0.087795876,0.087558106,0.10487124,0.18016125,0.1893181,0.18948036,0.1993773,0.18966827,0.19058506,0.196237,0.18771896,0.18031688,0.17318869,0.16693747,0.16163345
75,0.08908496,0.087796085,0.08755853,0.10510692,0.18024537,0.18934691,0.18951769,0.19938336,0.18968704,0.1906238,0.19625488,0.1877351,0.1803327,0.17320268,0.16694923,0.16164547
76,0.08909919,0.08783242,0.08755947,0.10534074,0.18032221,0.1893799,0.18955724,0.19938897,0.18970896,0.19066581,0.1962711,0.18775418,0.18034567,0.17321703,0.16696186,0.16165479
77,0.08924934,0.08783599,0.08756536,0.10558509,0.18040057,0.18941332,0.18959703,0.19939579,0.18973096,0.19070491,0.19628936,0.18777275,0.18035564,0.17323197,0.16697429,0.16166502
78,0.089324385,0.087845154,0.08757685,0.10581895,0.18048184,0.18944134,0.18963541,0.19940238,0.18975183,0.1907451,0.19630608,0.18779045,0.18037312,0.1732452,0.16698638,0.16167572
79,0.089351416,0.08785075,0.08757858,0.106060915,0.1805645,0.1894672,0.18967277,0.19940504,0.18977487,0.19078484,0.19632496,0.18780845,0.18038824,0.17326215,0.16699828,0.16168535
80,0.0894145,0.08785434,0.08760568,0.106293984,0.18064514,0.18949805,0.18971315,0.1994109,0.18979804,0.19082381,0.19634318,0.18782486,0.18040164,0.17327735,0.16701269,0.16169535
81,0.0896961,0.08785721,0.08760904,0.106528066,0.18072157,0.18952584,0.18975048,0.19941352,0.18982059,0.19086348,0.1963617,0.18784153,0.18041582,0.17329226,0.16702355,0.16170602
82,0.08974285,0.08786216,0.0876101,0.10676777,0.1808007,0.18955053,0.18979016,0.19941694,0.18983635,0.19090419,0.19637549,0.18785326,0.1804287,0.17330034,0.16703221,0.1617118
83,0.090063594,0.08786506,0.08762266,0.107007444,0.18088566,0.1895777,0.18982732,0.19941856,0.1898561,0.1909435,0.19638991,0.18786855,0.18044275,0.17331192,0.16704175,0.16172037
84,0.09021455,0.08786569,0.087625735,0.10724056,0.1809637,0.18960282,0.18986244,0.19942065,0.18987618,0.19098353,0.19640426,0.18788475,0.18045375,0.1733247,0.16705209,0.16172767
85,0.09024117,0.08790565,0.08762585,0.10748208,0.18103907,0.18962653,0.18990059,0.19942278,0.1898969,0.19102393,0.1964181,0.1879017,0.18046728,0.1733361,0.16706128,0.1617357
86,0.09048306,0.08791243,0.08764073,0.10772263,0.18112384,0.18965141,0.18994027,0.19942746,0.18991596,0.19106452,0.19643389,0.1879174,0.18048131,0.17334855,0.16707218,0.16174273
87,0.09056087,0.08791259,0.08765546,0.107962094,0.18119828,0.1896787,0.18997775,0.19942947,0.1899351,0.19110434,0.19644867,0.1879331,0.18049347,0.17336126,0.16708131,0.16175058
88,0.0906222,0.087940514,0.08767018,0.1081955,0.18127441,0.18970518,0.19001645,0.19943109,0.18995452,0.19114739,0.19646363,0.18794954,0.18050538,0.17337319,0.1670913,0.16176014
89,0.09075626,0.08806588,0.08767959,0.108387016,0.1813398,0.1897317,0.1900508,0.19943379,0.18997435,0.19117852,0.19648,0.18796459,0.1805182,0.1733865,0.16710205,0.16176742
90,0.09076129,0.088106,0.08768538,0.10861477,0.18140678,0.18976091,0.19008608,0.19943741,0.18999039,0.19121449,0.19649568,0.18797918,0.18053126,0.1733992,0.16711079,0.16177441
91,0.09087933,0.08811832,0.08770397,0.1088442,0.18147512,0.18978825,0.19011948,0.19944234,0.19000864,0.19124945,0.19650945,0.18799463,0.18054458,0.17341077,0.16712005,0.16178203
92,0.09089076,0.08816191,0.08774107,0.10907289,0.18153757,0.18981454,0.19015442,0.19944648,0.19003022,0.19128585,0.19652456,0.18800992,0.1805571,0.17342342,0.16713035,0.1617911
93,0.09091037,0.08816282,0.087742485,0.10929579,0.18160793,0.18984134,0.19019017,0.19944987,0.19005084,0.19132172,0.1965421,0.18802571,0.18056977,0.17343512,0.16713919,0.16180019
94,0.091005124,0.08817581,0.08774294,0.109525815,0.18167731,0.18986613,0.19022535,0.19945239,0.19007142,0.1913575,0.19655722,0.18804063,0.18058373,0.1734473,0.16714783,0.16180882
95,0.09105738,0.08817688,0.08774774,0.109754585,0.1817458,0.1898906,0.19026221,0.19945416,0.19009037,0.19139338,0.19657087,0.18805481,0.18059748,0.17345965,0.16715677,0.16181676
96,0.09112295,0.088212885,0.087748274,0.10998793,0.18181373,0.18992142,0.19029725,0.1994586,0.19011036,0.19142993,0.1965866,0.18806928,0.18061015,0.17347267,0.16716579,0.16182518
97,0.09189719,0.088239074,0.08775101,0.11021219,0.18188417,0.18995397,0.19033374,0.19946678,0.1901345,0.1914663,0.19660403,0.18808709,0.18062583,0.17348878,0.16717792,0.16183773
98,0.092612445,0.088263504,0.08786222,0.11044171,0.18195204,0.18999125,0.19036852,0.1994771,0.19016205,0.1915021,0.19662613,0.18811053,0.18064429,0.17350896,0.16719429,0.16185331
99,0.09290018,0.08829024,0.087889835,0.11066547,0.18202072,0.19003025,0.19040418,0.19948633,0.19019036,0.19153775,0.19664842,0.18813293,0.18066315,0.17352757,0.16721094,0.16186793
100,0.09312857,0.08829152,0.0880089,0.11089503,0.1820862,0.19006982,0.19044103,0.19949603,0.19021875,0.19157352,0.196671,0.18815434,0.18068147,0.17354658,0.16722818,0.16188334
101,0.09377648,0.08829908,0.08802651,0.111113265,0.18216108,0.19010878,0.19047436,0.19950621,0.19024654,0.1916102,0.19669351,0.18817663,0.18070054,0.17356567,0.16724496,0.16190024
102,0.09404035,0.08830001,0.088167325,0.11134322,0.18223128,0.19014859,0.19050938,0.19951552,0.19027312,0.19164513,0.19671561,0.18819864,0.18071954,0.17358531,0.16726269,0.1619146
103,0.094162874,0.08835221,0.08820501,0.11156882,0.1822956,0.19018763,0.19054446,0.19952415,0.19030063,0.1916805,0.19673692,0.18822087,0.1807388,0.17360388,0.1672794,0.1619307
104,0.09438519,0.08845563,0.08823676,0.111750074,0.18235339,0.19022956,0.19057117,0.19953312,0.19032957,0.19171049,0.19675873,0.1882428,0.18075716,0.17362367,0.16729768,0.16194601
105,0.09459391,0.088592805,0.08827941,0.11197982,0.18242869,0.19026843,0.19060987,0.1995419,0.19035754,0.1917515,0.19678116,0.188266,0.18077633,0.17364344,0.16731381,0.16196118
106,0.094884686,0.08862222,0.08829554,0.112212814,0.18250692,0.19030759,0.19065157,0.19955076,0.19038382,0.19178998,0.19680385,0.1882884,0.18079494,0.17366265,0.16733086,0.1619752
107,0.095029324,0.088674285,0.08830452,0.1124393,0.18258108,0.1903464,0.19068776,0.19956094,0.19041014,0.19182985,0.1968265,0.18831079,0.1808139,0.17368338,0.1673487,0.16199012
108,0.09535529,0.088688225,0.08832405,0.11266903,0.18266116,0.19038601,0.19072905,0.19957045,0.19043812,0.19186744,0.1968471,0.18833365,0.18083243,0.17370331,0.16736625,0.16200615
109,0.095665306,0.088743195,0.0883893,0.11289905,0.18273643,0.19042565,0.1907662,0.1995792,0.19046482,0.19190809,0.19686843,0.1883548,0.18084994,0.17372173,0.16738354,0.16202109
110,0.09602252,0.088812314,0.08842957,0.11312816,0.18281356,0.19046246,0.19080439,0.19958872,0.19049303,0.19194706,0.19689171,0.18837704,0.18086982,0.17374222,0.16740043,0.16203524
111,0.09658647,0.08895689,0.08857808,0.11335583,0.18288533,0.19049914,0.1908446,0.19959848,0.19052014,0.19198664,0.19691294,0.18840027,0.18088774,0.17376205,0.16741757,0.16204931
112,0.097258486,0.08897472,0.08858343,0.11359116,0.18296696,0.19052392,0.19087988,0.1996042,0.19053894,0.19202644,0.19692972,0.18841411,0.18090016,0.17377533,0.16743042,0.16205901
113,0.09790136,0.08927967,0.08867201,0.11381469,0.18303424,0.19055626,0.19092047,0.1996114,0.19056477,0.19206326,0.1969459,0.188433,0.18091664,0.17379138,0.16744477,0.16207
114,0.09832453,0.0893082,0.08867209,0.1140431,0.18311153,0.19059098,0.1909573,0.19962092,0.19059017,0.1921033,0.19696477,0.1884525,0.18093416,0.17380717,0.1674587,0.1620811
115,0.0983358,0.089320526,0.08874433,0.11427668,0.18318269,0.19062486,0.19099364,0.19962788,0.1906177,0.19213834,0.19698346,0.18847264,0.18095145,0.17382437,0.16747311,0.16209362
116,0.098382615,0.08932956,0.08880049,0.11450607,0.18326254,0.1906584,0.19102892,0.1996332,0.19064139,0.19217712,0.19700192,0.1884918,0.18096805,0.17383851,0.16748713,0.16210636
117,0.09856511,0.089616284,0.08891743,0.1147338,0.18333022,0.19069211,0.19106823,0.19964154,0.1906669,0.19221374,0.19702065,0.18851079,0.18098572,0.17385444,0.16750278,0.16211864
118,0.09963194,0.08967987,0.08894955,0.114960335,0.18340375,0.1907277,0.19110675,0.19964418,0.19069208,0.19225173,0.19704069,0.18853042,0.18100266,0.17387187,0.16751634,0.16213048
119,0.09980644,0.08976217,,0.11515466,0.18346444,0.19076629,0.19113949,0.19964932,0.19071566,0.19228266,0.19705926,0.18854974,0.18101752,0.17388645,0.16753103,0.16214305
120,0.09980978,0.089812465,,0.11538855,0.18354344,0.19080147,0.19117756,0.19965383,0.19073866,0.19232365,0.19708006,0.18856885,0.18103418,0.17390405,0.16754594,0.16215514
121,0.10048562,,,0.11562614,0.18362662,0.19083458,0.19121511,0.19966261,0.19076411,0.19236584,0.19710149,0.18858923,0.18104902,0.17392017,0.16755901,0.16216828
122,,,,0.11585825,0.18370856,0.1908701,0.19125354,0.19967091,0.19078526,0.19240405,0.19712152,0.18860857,0.18106456,0.17393535,0.16757232,0.16218103
123,,,,0.11607916,0.18378282,0.19090049,0.19128843,0.19967395,0.19081019,0.19244263,0.19713975,0.18862802,0.18108062,0.17395206,0.16758601,0.1621931
124,,,,0.11631187,0.18386161,0.19093494,0.19132541,0.19967958,0.19083305,0.1924841,0.1971579,0.18864733,0.18109758,0.17396891,0.16760105,0.16220622
125,,,,0.116533995,0.18394256,0.19097176,0.19135945,0.19968474,0.19085926,0.19252628,0.19717751,0.18866692,0.1811142,0.17398566,0.16761698,0.16221756
126,,,,0.11675553,0.1840163,0.19100517,0.19139762,0.19969116,0.19088474,0.19256702,0.19719662,0.18868543,0.18113068,0.17399979,0.1676302,0.16223109
127,,,,0.11697947,0.18409604,0.19103037,0.19143325,0.19969639,0.19090675,0.19260818,0.19721015,0.18870115,0.18114524,0.17401145,0.16763942,0.16223964
128,,,,0.11720238,0.18417229,0.1910659,0.19147067,0.19970019,0.19093081,0.19264804,0.19722931,0.18872094,0.18115942,0.17402679,0.16765282,0.16225022
129,,,,0.117423706,0.18425512,0.19110176,0.19150919,0.19970465,0.19095592,0.19268867,0.19724819,0.18874042,0.1811756,0.17404252,0.16766588,0.16226031
130,,,,0.117649175,0.18433642,0.1911348,0.19154748,0.19971114,0.1909775,0.1927298,0.19726568,0.18875873,0.18119052,0.17405681,0.16767915,0.16227028
131,,,,0.11788405,0.18441986,0.19117083,0.19158536,0.19971642,0.19100103,0.19277,0.19728445,0.18877706,0.18120712,0.17406917,0.1676924,0.16228054
132,,,,0.11810625,0.18449669,0.19120604,0.19162089,0.1997232,0.19102442,0.19281033,0.1973025,0.1887976,0.18122156,0.17408298,0.16770455,0.16228917
133,,,,0.11833676,0.18457353,0.1912398,0.19165716,0.19972986,0.19104801,0.19285066,0.19732043,0.18881549,0.18123846,0.17409767,0.16771872,0.16230085
134,,,,0.118525565,0.18463714,0.19127287,0.19168532,0.19973482,0.19107257,0.19288652,0.1973398,0.1888312,0.1812549,0.17411248,0.16773273,0.16231267
135,,,,0.118752494,0.18471397,0.19130422,0.19172098,0.19974072,0.19109626,0.19292633,0.19735786,0.18884884,0.18126997,0.17412616,0.1677441,0.1623241
136,,,,0.11897908,0.18479122,0.19133496,0.19175608,0.19974719,0.19112065,0.19296515,0.19737539,0.1888679,0.1812868,0.17414078,0.16775632,0.1623369
137,,,,0.119199276,0.18486884,0.1913698,0.19179168,0.19975346,0.19114278,0.19300504,0.19739416,0.18888716,0.18130317,0.1741561,0.16777022,0.16234702
138,,,,0.119419575,0.18494502,0.19140257,0.19182643,0.1997567,0.19116648,0.19304322,0.19741331,0.18890645,0.18131872,0.17417054,0.16778342,0.1623579
139,,,,0.119638376,0.18501616,0.19143493,0.19186477,0.19975792,0.19119012,0.19308266,0.19743127,0.18892725,0.18133539,0.17418703,0.1677965,0.16236913
140,,,,0.11986108,0.1850953,0.19146469,0.19190003,0.19975878,0.19121394,0.19312215,0.19744998,0.18894559,0.18134972,0.17420325,0.16781129,0.1623803
141,,,,0.12008252,0.18517268,0.19149666,0.19193588,0.1997588,0.19123638,0.19316338,0.19747078,0.18896538,0.18136613,0.17421818,0.16782527,0.16239199
142,,,,0.12030323,0.18525773,0.19151516,0.1919713,0.19975895,0.19125146,0.19320123,0.19748029,0.18897577,0.181377,0.17422755,0.1678331,0.16239853
