,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
42,0.02278452,0.022574218,0.022646995,0.028121963,0.0723581,0.08931053,0.08652565,0.08190614,0.075917035,0.075473085,0.072526015,0.06847563,0.06502364,0.062130533,0.059423562,0.057093576
43,0.0227938,0.022574477,0.02264738,0.028248487,0.07243982,0.08933553,0.0865304,0.08191673,0.075930536,0.075475484,0.07253632,0.06848496,0.06503192,0.06213729,0.05943034,0.057099488
44,0.022802755,0.022578394,0.02265528,0.02835313,0.07250781,0.08936033,0.08653502,0.08192775,0.07594428,0.075477324,0.07254663,0.068494774,0.0650401,0.062144,0.05943709,0.057105035
45,0.022806365,0.022582497,0.022656897,0.028481575,0.072590366,0.0893854,0.086539775,0.08193879,0.07595825,0.07548022,0.072557,0.06850439,0.06504804,0.062151078,0.059444092,0.057110783
46,0.022810008,0.022585936,0.022660306,0.028608683,0.07267342,0.089410126,0.08654472,0.08194981,0.075971946,0.07548277,0.072567195,0.06851381,0.065055974,0.062158264,0.05945063,0.057116758
47,0.022823445,0.022592528,0.02266035,0.028736329,0.07275601,0.08943551,0.086549334,0.081960924,0.07598595,0.075485796,0.0725775,0.068523444,0.065063976,0.06216501,0.059457596,0.05712265
48,0.022831293,0.022605048,0.02266077,0.028863855,0.07283908,0.0894603,0.08655397,0.08197198,0.075999856,0.07548888,0.072587565,0.06853307,0.06507189,0.062172204,0.059464075,0.057128675
49,0.02284259,0.022606041,0.02266078,0.02899004,0.07292244,0.08948536,0.0865585,0.081983335,0.07601357,0.07549199,0.07259787,0.06854256,0.06508007,0.062179144,0.059470788,0.05713459
50,0.022845453,0.022608435,0.022664204,0.029116755,0.073004775,0.089510545,0.086563125,0.08199445,0.07602725,0.075494856,0.072608195,0.068552114,0.06508809,0.06218622,0.059477687,0.05714028
51,0.02285545,0.022615068,0.022666248,0.02924361,0.07308739,0.08953533,0.08656799,0.08200533,0.07604074,0.075498015,0.07261865,0.06856186,0.06509617,0.062193006,0.059484567,0.05714632
52,0.022930188,0.022629444,0.022668285,0.029370353,0.073168986,0.089554444,0.08657175,0.08201375,0.07605112,0.07550108,0.07262641,0.068568625,0.06510217,0.0621975,0.059489176,0.05714993
53,0.0229363,0.022641988,0.02267366,0.029497383,0.07325169,0.089577064,0.08657616,0.082023606,0.07606354,0.07550395,0.07263513,0.068576925,0.06510897,0.06220332,0.05949461,0.057154763
54,0.022944115,0.022642514,0.02268209,0.029622609,0.07333344,0.0895998,0.08658052,0.08203322,0.07607531,0.07550725,0.07264401,0.06858495,0.065115824,0.0622087,0.059499793,0.057159357
55,0.022963572,0.02265242,0.022684151,0.029748555,0.073415995,0.08962262,0.086585015,0.08204292,0.07608783,0.07551008,0.07265304,0.06859285,0.06512277,0.062214617,0.05950494,0.05716405
56,0.02299452,0.022664562,0.022691412,0.029874923,0.07349887,0.089645304,0.086589076,0.082052805,0.07610011,0.07551292,0.07266176,0.06860149,0.06512971,0.0622204,0.059510197,0.057168517
57,0.023028491,0.0226773,0.022698501,0.030001044,0.07358092,0.08966857,0.08659375,0.08206259,0.07611204,0.075516164,0.072670534,0.06860925,0.06513641,0.062226433,0.059515268,0.05717287
58,0.023049265,0.022678737,0.022705922,0.0301257,0.07366241,0.08969133,0.08659805,0.08207241,0.07612439,0.07551905,0.0726801,0.06861772,0.06514349,0.06223258,0.059520938,0.057177026
59,0.023072472,0.022685643,0.022706058,0.030230386,0.07373041,0.08971405,0.08660244,0.08208197,0.076136984,0.07552109,0.072689354,0.0686262,0.0651506,0.06223828,0.05952653,0.057181727
60,0.0230907,0.022691296,0.022707611,0.030356247,0.07381206,0.08973629,0.086606376,0.08209174,0.07614919,0.075523995,0.072698474,0.06863454,0.0651575,0.06224441,0.059532315,0.057186462
61,0.023090705,0.022705633,0.022707885,0.030480582,0.073893875,0.08975888,0.08661108,0.08210173,0.076161504,0.075526886,0.07270761,0.06864344,0.06516466,0.062250853,0.05953763,0.057191323
62,0.023105428,0.022711562,0.022711776,0.03060462,0.07397633,0.089781396,0.08661545,0.08211173,0.07617335,0.07552971,0.07271645,0.06865157,0.065171964,0.062257,0.05954332,0.057196237
63,0.023106651,0.022724902,0.022712933,0.03073047,0.07405883,0.08980437,0.08661959,0.08212181,0.07618612,0.07553291,0.07272568,0.06865997,0.065179124,0.062262356,0.059548993,0.05720106
64,0.023137849,0.022735912,0.022715934,0.030856287,0.07414185,0.08982748,0.086624034,0.08213232,0.07619882,0.07553624,0.072734505,0.068668,0.06518643,0.06226788,0.059554502,0.057206012
65,0.023141775,0.022752896,0.022719901,0.030981027,0.07422375,0.08985083,0.0866291,0.0821423,0.076210864,0.07553906,0.07274329,0.068676285,0.06519348,0.062273666,0.05956005,0.05721078
66,0.023154877,0.022756776,0.02272333,0.031106468,0.07430527,0.089873716,0.08663322,0.08215206,0.076223604,0.075542375,0.072751984,0.068684615,0.065200664,0.06227946,0.059565574,0.057215437
67,0.023159757,0.022783075,0.022723664,0.031230591,0.07438647,0.08989339,0.08663602,0.08215993,0.07623467,0.07554597,0.072759494,0.06869151,0.06520643,0.06228429,0.059570294,0.057219777
68,0.023168541,0.022789374,0.022735046,0.03135457,0.07446778,0.089915775,0.08663897,0.0821695,0.07624781,0.07554896,0.072768025,0.068699196,0.065213695,0.06229016,0.059576143,0.057224814
69,0.023174984,0.022790182,0.022736311,0.03147903,0.07454949,0.08993835,0.08664237,0.08217935,0.076259814,0.075552486,0.07277633,0.06870794,0.06522115,0.06229645,0.059581224,0.057230167
70,0.023178168,0.022804098,0.02273972,0.031603254,0.07463177,0.08996146,0.086644694,0.082188904,0.076272,0.07555561,0.072785415,0.06871607,0.065228716,0.062302336,0.059586827,0.05723534
71,0.023184156,0.022816254,0.022749403,0.031726424,0.07471303,0.089984655,0.086647615,0.08219926,0.07628426,0.07555862,0.07279416,0.068724245,0.065236285,0.062307976,0.059592687,0.05724022
72,0.023189303,0.0228188,0.022752883,0.031850696,0.07479408,0.090008035,0.08665024,0.082209714,0.076297045,0.07556228,0.07280375,0.068732284,0.06524354,0.062313627,0.059598368,0.05724517
73,0.02319528,0.022819743,0.022755468,0.031974163,0.07487541,0.09003089,0.086653635,0.08222011,0.0763094,0.07556629,0.072812565,0.06874062,0.0652498,0.062319327,0.059604064,0.057250094
74,0.023198094,0.022829635,0.022756306,0.03207579,0.07494206,0.0900544,0.08665748,0.08222987,0.07632056,0.07556871,0.07282185,0.0687495,0.06525683,0.06232543,0.05960987,0.057254817
75,0.023203567,0.022831,0.02275845,0.032199137,0.07502467,0.090077065,0.08666042,0.08224,0.07633212,0.07557196,0.07283105,0.0687575,0.06526417,0.06233123,0.05961532,0.057259973
76,0.023208069,0.022843648,0.022759391,0.032322172,0.075105816,0.09010085,0.086664245,0.08225001,0.07634451,0.07557611,0.07283984,0.068766244,0.06527078,0.062337127,0.05962103,0.057264432
77,0.02322739,0.022844333,0.022760684,0.03244701,0.07518763,0.09012473,0.086667486,0.08226034,0.07635693,0.0755795,0.07284913,0.06877484,0.065276645,0.06234314,0.059626628,0.05726915
78,0.023272231,0.022848016,0.022762699,0.032570537,0.07526934,0.09014728,0.08667169,0.08227059,0.07636909,0.07558316,0.07285805,0.068783246,0.06528441,0.062348798,0.059632182,0.057273973
79,0.023297323,0.022848537,0.022766383,0.032694034,0.07535112,0.09016928,0.086674444,0.08227986,0.076381765,0.07558673,0.072867505,0.06879172,0.065291576,0.062355317,0.059637703,0.05727853
80,0.023303835,0.022848908,0.022768004,0.03281722,0.075432874,0.09019251,0.08667752,0.08228994,0.0763945,0.07559008,0.07287681,0.06879981,0.065298304,0.06236138,0.05964386,0.05728318
81,0.0233484,0.022849357,0.022768479,0.032940302,0.075513825,0.090215035,0.08668183,0.08229922,0.07640702,0.07559365,0.07288619,0.06880794,0.06530525,0.062367383,0.05964911,0.057288017
82,0.023381034,0.022850217,0.022772713,0.033063747,0.075594135,0.090233974,0.086685285,0.08230714,0.07641663,0.07559744,0.07289349,0.06881411,0.06531123,0.062371317,0.05965327,0.057291176
83,0.02346502,0.022850428,0.022773558,0.033186417,0.07567595,0.090256274,0.08668864,0.08231607,0.07642842,0.07560097,0.07290178,0.06882185,0.06531806,0.062376488,0.0596581,0.05729539
84,0.023500018,0.022856487,0.022775635,0.033308845,0.07575686,0.09027798,0.08669179,0.082325116,0.07644028,0.07560459,0.07291002,0.06882981,0.065324135,0.062381946,0.059663065,0.057299275
85,0.023534965,0.022861736,0.022778599,0.033431724,0.075837314,0.0902994,0.08669563,0.08233418,0.07645228,0.07560834,0.072918154,0.068837985,0.06533086,0.062387083,0.05966775,0.057303365
86,0.023574684,0.022864344,0.022783535,0.033554986,0.07591869,0.0903211,0.08669909,0.08234388,0.076463915,0.0756121,0.072926775,0.06884582,0.06533769,0.06239242,0.05967293,0.057307202
87,0.023597484,0.022864684,0.022783559,0.03367751,0.075998515,0.09034346,0.08670288,0.08235286,0.076475546,0.075615704,0.07293515,0.06885368,0.06534407,0.062397864,0.05967763,0.05731127
88,0.023608197,0.022884436,0.022789327,0.03379845,0.07607937,0.0903656,0.086707585,0.08236185,0.076487266,0.07562016,0.072943576,0.06886171,0.065350376,0.06240312,0.05968256,0.057315752
89,0.023624454,0.02290533,0.022791384,0.033899426,0.07614631,0.09038777,0.08671164,0.08237107,0.076499075,0.07562267,0.07295237,0.068869375,0.06535692,0.06240873,0.059687704,0.057319663
90,0.023646059,0.022921732,0.022793865,0.03401931,0.07622425,0.09041065,0.08671538,0.08238051,0.076509945,0.07562523,0.072960936,0.06887695,0.065363504,0.062414173,0.059692316,0.05732344
91,0.02367325,0.022927191,0.022805374,0.034139287,0.076302655,0.09043301,0.08671947,0.0823903,0.0765214,0.075627536,0.07296907,0.068884745,0.065370165,0.062419318,0.059697017,0.057327442
92,0.023676751,0.022933887,0.022805836,0.034258034,0.07638021,0.09045511,0.08672298,0.082399935,0.07653369,0.07563023,0.07297751,0.06889248,0.06537663,0.06242472,0.059702016,0.057331797
93,0.023694776,0.022934105,0.02280633,0.034377027,0.07645896,0.090477355,0.08672706,0.08240936,0.07654572,0.07563279,0.07298661,0.06890037,0.065383136,0.062429927,0.05970664,0.057336174
