,baseline_1,baseline_2,baseline_7,sl_lstm,ml_lstm,sl_lstm_s2s,ml_lstm_s2s,cnn_sl_lstm_s2s,cnn_ml_lstm_s2s,addictive_sl,addictive_ml,multihead_sl,multihead_ml,nbeats_lstm,nbeats_add_lstm,nbeats_mh_lstm
18,0.06017476,0.06521794,0.0657851,0.07046096,0.1474521,0.16531424,0.16509718,0.16838698,0.15844204,0.15849096,0.16063802,0.15311335,0.1467389,0.14069983,0.1354514,0.13096638
19,0.06166636,0.06525194,0.06579887,0.07068438,0.14754225,0.16534734,0.16511685,0.16839889,0.1584654,0.15851349,0.16065656,0.153131,0.14675362,0.14071514,0.13546473,0.13097638
20,0.06282305,0.06525435,0.06582662,0.07090702,0.14763427,0.1653834,0.16513425,0.16841044,0.1584861,0.15853547,0.16067366,0.15315044,0.1467674,0.14073223,0.13547775,0.13098812
21,0.0643133,0.065491386,0.065882586,0.07113163,0.14772336,0.16541679,0.16515349,0.16842215,0.15850891,0.15855695,0.16069077,0.1531698,0.14678298,0.14074798,0.1354913,0.13099997
22,0.0648521,0.06553278,0.06595902,0.071355924,0.14781238,0.1654533,0.16517118,0.16843264,0.15853076,0.15857889,0.16070913,0.1531891,0.14679697,0.1407633,0.13550448,0.13101296
23,0.06543743,0.06564417,0.0659599,0.071574494,0.14790127,0.16549139,0.16518867,0.16844341,0.15855423,0.15860064,0.16072844,0.15320702,0.14681292,0.14077865,0.13551724,0.13102435
24,0.06550016,0.06575192,0.06600417,0.07179456,0.14799064,0.16552487,0.16520798,0.16845445,0.15857804,0.15862346,0.16074729,0.15322372,0.14682792,0.14079453,0.13553041,0.1310369
25,0.06565917,0.06575919,0.066037714,0.07201709,0.14807875,0.16555814,0.16522665,0.16846353,0.15860212,0.15864497,0.16076456,0.1532416,0.146843,0.14081003,0.13554238,0.13104777
26,0.065757975,0.065835476,0.06608858,0.07223554,0.14816618,0.16559443,0.16524413,0.16847439,0.1586242,0.15866645,0.16078167,0.15325785,0.14685825,0.14082566,0.13555577,0.13105899
27,0.065769255,0.06589019,0.066132344,0.07245438,0.1482535,0.16563012,0.1652622,0.16848582,0.15864824,0.15868871,0.16079886,0.15327579,0.14687298,0.1408399,0.13556902,0.13107075
28,0.06581707,0.06590546,0.06615137,0.07267632,0.14834294,0.16566542,0.16527918,0.16849703,0.15867093,0.1587107,0.16081849,0.15329243,0.14688876,0.14085576,0.1355832,0.13108222
29,0.06587471,0.065905854,0.06616496,0.072857395,0.14841723,0.16569702,0.16529441,0.16850792,0.15869492,0.15872908,0.16083771,0.15331051,0.14690329,0.14087047,0.1355965,0.1310943
30,0.06597599,0.065954775,0.06621185,0.073080614,0.14850837,0.16573149,0.16531375,0.16852057,0.1587181,0.1587517,0.16085498,0.15332766,0.14691862,0.14088552,0.13560969,0.13110544
31,0.066352,0.06603741,0.06622289,0.073299006,0.14859864,0.16576634,0.16533375,0.16853109,0.15874074,0.15877411,0.16087283,0.15334643,0.14693399,0.14090137,0.13562256,0.13111725
32,0.06639442,0.06604669,0.06624848,0.073521115,0.14868736,0.16580138,0.16535291,0.16854303,0.15876424,0.1587973,0.16089246,0.15336572,0.14694925,0.14091639,0.13563588,0.13112974
33,0.06657485,0.06608947,0.066273846,0.073742926,0.14877708,0.16583863,0.16537228,0.16855486,0.15878841,0.15881994,0.16091153,0.1533837,0.14696433,0.14093351,0.13564989,0.1311413
34,0.06658646,0.06610813,0.0662857,0.07396665,0.1488682,0.16587321,0.16538993,0.16856484,0.15881173,0.15884313,0.16092971,0.15340188,0.14697926,0.1409495,0.1356623,0.13115275
35,0.06661846,0.06616545,0.06629555,0.07418726,0.14895974,0.16590974,0.1654092,0.16857582,0.15883482,0.1588672,0.16094843,0.1534189,0.1469948,0.14096628,0.13567556,0.13116431
36,0.06666507,0.0661675,0.06636688,0.07440768,0.1490504,0.16594869,0.16542865,0.16858734,0.1588592,0.1588897,0.16096608,0.15343718,0.14700978,0.14098155,0.13568969,0.1311767
37,0.066681765,0.06618512,0.06642612,0.07462889,0.14914107,0.16597876,0.16544694,0.16859746,0.15888028,0.15891136,0.1609826,0.15345378,0.14702283,0.1409944,0.13570131,0.13118693
38,0.06668964,0.06619199,0.066443264,0.074847244,0.14923142,0.16601713,0.16546512,0.16861002,0.15890455,0.15893361,0.16100217,0.15347329,0.14703931,0.14101069,0.13571464,0.13120002
39,0.06671211,0.06619813,0.06644833,0.075063355,0.14932068,0.16605505,0.16548431,0.16862291,0.15892921,0.15895702,0.1610215,0.1534921,0.14705607,0.14102685,0.1357281,0.13121143
40,0.06677892,0.066213466,0.066453,0.07527828,0.14941199,0.16609193,0.16550288,0.16863555,0.15895464,0.15897986,0.16103981,0.15351206,0.14707202,0.1410423,0.1357425,0.1312233
41,0.06678864,0.06621471,0.06646653,0.07549658,0.1495057,0.16612956,0.1655205,0.1686489,0.15897933,0.15900244,0.16105852,0.15353142,0.14708884,0.14105788,0.13575684,0.13123609
42,0.06679801,0.06623952,0.0664693,0.07571554,0.14959508,0.16616726,0.1655391,0.16866045,0.15900469,0.15902537,0.1610779,0.15354937,0.14710513,0.14107321,0.13577105,0.13124856
43,0.06682474,0.06624151,0.06647242,0.075930774,0.149685,0.16620535,0.16555694,0.16867135,0.15902871,0.1590485,0.16109748,0.15356791,0.14712189,0.14108819,0.13578527,0.13126108
44,0.06683536,0.066253155,0.066487946,0.076109596,0.1497605,0.16624273,0.16557126,0.16868348,0.15905344,0.15906727,0.16111714,0.15358785,0.1471383,0.14110294,0.13579941,0.13127251
45,0.06683787,0.066267535,0.06650005,0.07633317,0.14985342,0.16628085,0.16558892,0.1686957,0.1590788,0.1590918,0.16113697,0.15360722,0.14715405,0.14111885,0.13581426,0.13128456
46,0.06683818,0.06627584,0.06650441,0.076551534,0.14994943,0.16631791,0.16560748,0.16870786,0.15910335,0.15911537,0.1611562,0.15362598,0.1471698,0.14113514,0.13582781,0.13129723
47,0.06687228,0.066276684,0.06650947,0.07677225,0.15004338,0.16635694,0.16562651,0.16872035,0.15912883,0.15914023,0.16117582,0.15364535,0.14718574,0.14115004,0.13584258,0.13130967
48,0.06691016,0.06632123,0.06650967,0.07699199,0.15013823,0.1663942,0.1656446,0.16873266,0.15915403,0.15916526,0.16119473,0.15366471,0.14720139,0.14116639,0.13585593,0.13132252
49,0.06691855,0.06632506,0.06650986,0.07720929,0.15023431,0.16643229,0.1656635,0.16874588,0.1591786,0.15919045,0.1612143,0.15368366,0.14721783,0.14118186,0.13586996,0.13133505
50,0.06693711,0.06633724,0.06651969,0.07742896,0.15032819,0.16647063,0.1656822,0.1687583,0.15920304,0.15921488,0.16123405,0.15370281,0.14723378,0.14119773,0.13588458,0.13134688
51,0.06698284,0.06634415,0.066521324,0.07764774,0.15042415,0.16650781,0.16570129,0.16877015,0.15922692,0.15924008,0.1612541,0.15372255,0.1472499,0.14121269,0.13589908,0.13135974
52,0.067185104,0.066381924,0.06652831,0.07786904,0.15051536,0.16653447,0.16572115,0.1687783,0.15924442,0.15926503,0.16126809,0.15373507,0.14726125,0.14122169,0.13590796,0.13136643
53,0.06719161,0.06642314,0.0665384,0.078089215,0.15061134,0.16656527,0.16573931,0.16878714,0.1592653,0.15928945,0.16128302,0.15375057,0.14727364,0.14123379,0.13591838,0.13137585
54,0.06724333,0.066427656,0.06656363,0.07830266,0.15070347,0.16659644,0.1657575,0.16879517,0.15928419,0.15931508,0.16129845,0.15376523,0.14728622,0.14124463,0.13592808,0.13138449
55,0.06725811,0.066463605,0.06657051,0.078520015,0.150799,0.16662766,0.16577743,0.16880368,0.15930532,0.1593394,0.16131437,0.15377949,0.14729902,0.14125708,0.1359376,0.13139345
56,0.06741498,0.066485286,0.06658261,0.07873857,0.15089458,0.16665857,0.1657952,0.16881257,0.15932566,0.15936364,0.16132934,0.15379594,0.14731182,0.14126894,0.13594748,0.13140179
57,0.06748666,0.066521116,0.06661076,0.07895654,0.15098861,0.16669117,0.16581632,0.16882113,0.15934497,0.159389,0.16134447,0.15380983,0.14732389,0.14128166,0.13595673,0.13140976
58,0.067499876,0.06653816,0.06663188,0.07916991,0.15108041,0.16672225,0.16583715,0.16882987,0.15936546,0.15941337,0.16136189,0.15382576,0.14733706,0.1412947,0.13596778,0.13141714
59,0.067578726,0.066546276,0.06663841,0.07935223,0.15115863,0.16675317,0.16585223,0.16883783,0.1593867,0.15943255,0.16137843,0.15384175,0.1473504,0.1413064,0.13597856,0.13142619
60,0.06766618,0.06657939,0.066640496,0.07957174,0.15125306,0.16678268,0.16586998,0.16884649,0.15940683,0.15945694,0.16139458,0.15385732,0.14736307,0.1413195,0.13598989,0.13143529
61,0.06767129,0.066605724,0.06664188,0.07978458,0.15134582,0.16681321,0.16588813,0.16885568,0.15942726,0.15948136,0.16141069,0.1538745,0.14737646,0.14133352,0.13599992,0.13144474
62,0.067686446,0.0666241,0.06665526,0.079998046,0.15144202,0.16684355,0.16590789,0.16886483,0.1594463,0.15950552,0.16142601,0.15388948,0.14739032,0.1413467,0.13601103,0.13145427
63,0.0677084,0.06666517,0.066655956,0.08021502,0.15154034,0.16687517,0.16592531,0.16887419,0.15946798,0.15953074,0.16144244,0.15390521,0.14740372,0.14135745,0.1360221,0.13146365
64,0.06776706,0.06669341,0.066662654,0.08043464,0.15164226,0.16690716,0.16594557,0.16888475,0.15948951,0.15955639,0.16145763,0.15391988,0.14741759,0.14136869,0.13603267,0.13147335
65,0.067807846,0.066743076,0.06667192,0.080647774,0.15173833,0.16693985,0.16596353,0.16889381,0.15950905,0.15958056,0.16147271,0.15393528,0.14743064,0.14138071,0.13604328,0.13148253
66,0.06785011,0.0667668,0.066681534,0.08086648,0.15183304,0.16697104,0.16598083,0.16890217,0.15953067,0.15960616,0.16148753,0.15395078,0.14744414,0.14139277,0.13605388,0.1314914
67,0.067870654,0.06683161,0.06668517,0.081081234,0.15192562,0.16699898,0.16599901,0.16890827,0.1595501,0.15963241,0.16150068,0.15396358,0.14745474,0.14140275,0.136063,0.13150007
68,0.06787714,0.066844255,0.06672236,0.081295714,0.15201867,0.16702858,0.16601934,0.16891612,0.15957288,0.15965708,0.16151495,0.15397717,0.14746843,0.14141494,0.13607445,0.13150996
69,0.06789921,0.066852726,0.06672577,0.081510045,0.15211432,0.16705872,0.16603851,0.16892472,0.1595923,0.15968327,0.16152851,0.15399387,0.1474827,0.14142855,0.13608365,0.13152081
70,0.06789999,0.0668931,0.06673714,0.08172673,0.15221272,0.1670904,0.16605592,0.16893236,0.1596121,0.15970829,0.16154443,0.15400873,0.14749724,0.14144081,0.13609432,0.1315311
71,0.06792859,0.066930875,0.06675087,0.08193741,0.15230846,0.16712233,0.16607511,0.16894238,0.15963225,0.15973294,0.1615593,0.15402368,0.14751182,0.14145239,0.1361058,0.13154055
72,0.067940176,0.06694151,0.066778325,0.08215485,0.1524018,0.1671548,0.1660935,0.16895264,0.15965392,0.15975954,0.16157672,0.15403828,0.14752546,0.14146386,0.13611668,0.13155018
73,0.067954086,0.06694749,0.06678297,0.08236868,0.15249489,0.16718563,0.16611092,0.16896276,0.15967427,0.15978707,0.16159181,0.15405372,0.14753613,0.14147548,0.1361277,0.13155974
74,0.0679945,0.066970594,0.06678657,0.08254082,0.15257268,0.16721845,0.1661263,0.16897099,0.15969099,0.1598073,0.16160826,0.15407078,0.1475491,0.14148845,0.136139,0.13156871
75,0.068003125,0.066975296,0.066787325,0.082754254,0.15267238,0.16724867,0.1661468,0.16898032,0.15970904,0.1598326,0.16162449,0.15408526,0.14756298,0.14150037,0.13614923,0.13157898
76,0.06800947,0.067012504,0.06679356,0.08296578,0.15276743,0.16728221,0.16616973,0.16898927,0.15972945,0.15986046,0.16163947,0.15410194,0.1475747,0.14151257,0.13616018,0.13158715
77,0.068092875,0.06701981,0.0667975,0.083185844,0.15286423,0.16731606,0.1661922,0.16899912,0.15975,0.15988615,0.16165595,0.15411818,0.14758416,0.14152521,0.1361709,0.13159607
78,0.06819317,0.06702152,0.06679833,0.08339828,0.1529625,0.16734582,0.1662136,0.16900876,0.1597697,0.15991257,0.1616713,0.1541338,0.1475993,0.14153661,0.13618141,0.13160531
79,0.06821681,0.06702469,0.066810325,0.08361372,0.15306099,0.16737399,0.16623428,0.16901553,0.15979098,0.15993883,0.16168825,0.15414965,0.14761265,0.14155076,0.13619182,0.13161376
80,0.06822643,0.067026794,0.06682263,0.08382573,0.15315768,0.16740584,0.16625689,0.16902466,0.15981236,0.15996438,0.16170478,0.15416431,0.14762469,0.14156355,0.13620408,0.13162252
81,0.068429716,0.067028396,0.06682321,0.084038466,0.15325244,0.16743554,0.16627777,0.16903141,0.15983321,0.15999053,0.16172151,0.15417916,0.14763734,0.14157613,0.13621369,0.13163175
82,0.06850925,0.06702869,0.06683394,0.08425457,0.1533486,0.16746117,0.16630027,0.16903776,0.15984824,0.16001745,0.16173409,0.15418983,0.14764862,0.14158337,0.13622123,0.13163699
83,0.06869211,0.06703099,0.06683639,0.08446898,0.15344857,0.16749027,0.16632071,0.16904362,0.15986696,0.16004348,0.16174762,0.1542036,0.14766106,0.14159343,0.13622978,0.13164455
84,0.06886129,0.06704366,0.06683788,0.08468014,0.153544,0.16751772,0.1663395,0.16904983,0.15988588,0.16006984,0.16176108,0.15421802,0.14767122,0.14160444,0.13623884,0.13165112
85,0.06890255,0.06706571,0.066839606,0.084895335,0.15363796,0.16754414,0.16636077,0.16905607,0.15990528,0.1600965,0.16177425,0.15423301,0.1476833,0.14161436,0.13624701,0.13165835
86,0.06907485,0.06706575,0.06684757,0.08511117,0.15373725,0.16757134,0.1663836,0.16906409,0.1599235,0.16012333,0.16178878,0.15424709,0.14769569,0.14162503,0.13625655,0.13166481
87,0.069136955,0.06707158,0.06686205,0.0853249,0.15382876,0.16760048,0.16640432,0.16907008,0.15994169,0.16014956,0.16180259,0.15426111,0.14770676,0.14163597,0.13626474,0.13167188
88,0.069173425,0.067126796,0.06687462,0.08553425,0.15392284,0.16762897,0.16642596,0.16907597,0.15996021,0.16017826,0.16181651,0.15427569,0.14771758,0.14164628,0.13627356,0.1316802
89,0.06924902,0.06718841,0.066882506,0.08570802,0.1540015,0.16765752,0.1664454,0.16908258,0.15997897,0.16019858,0.16183154,0.15428919,0.1477291,0.14165765,0.13628298,0.13168682
90,0.069273815,0.06723718,0.06688717,0.085913934,0.1540875,0.1676881,0.16646394,0.16908982,0.15999493,0.16022179,0.16184592,0.15430243,0.1477408,0.14166857,0.13629088,0.13169321
91,0.06936787,0.06726645,0.06691278,0.0861201,0.15417506,0.16771716,0.16648112,0.16909826,0.16001251,0.16024426,0.16185896,0.15431629,0.14775278,0.1416786,0.13629907,0.13170008
92,0.06937305,0.06726744,0.066922955,0.08632531,0.15425785,0.16774546,0.16649945,0.16910599,0.16003263,0.16026784,0.16187295,0.15433,0.14776407,0.14168951,0.13630809,0.13170806
93,0.06939321,0.0672709,0.06692522,0.08652814,0.15434615,0.16777416,0.16651843,0.16911319,0.16005196,0.16029108,0.16188888,0.15434413,0.14777553,0.1416997,0.13631602,0.13171606
94,0.069433786,0.06727336,0.06692727,0.08673475,0.15443495,0.16780125,0.16653696,0.16911964,0.1600713,0.16031407,0.1619029,0.15435754,0.1477879,0.14171015,0.13632374,0.13172366
95,0.06945393,0.0672815,0.06693119,0.08694082,0.154523,0.16782837,0.16655676,0.16912556,0.16008936,0.16033725,0.16191585,0.15437043,0.14780013,0.14172083,0.13633172,0.13173075
96,0.06955014,0.06730965,0.06693407,0.08714958,0.15460978,0.16786028,0.16657528,0.16913359,0.16010825,0.16036093,0.16193038,0.1543835,0.14781152,0.14173198,0.1363398,0.13173829
97,0.07016693,0.0673324,0.0669345,0.08735074,0.15469888,0.16789217,0.16659452,0.16914383,0.16012979,0.16038448,0.16194583,0.15439884,0.14782499,0.14174528,0.13635011,0.13174875
98,0.0707219,0.06735408,0.06703644,0.08755676,0.15478604,0.16792907,0.16661274,0.16915649,0.16015457,0.16040747,0.1619653,0.15441883,0.14784089,0.14176187,0.1363639,0.13176176
99,0.0709134,0.067361474,0.06704642,0.087759,0.15487352,0.16796727,0.16663186,0.16916835,0.16017996,0.16043043,0.16198488,0.15443803,0.14785711,0.1417773,0.13637781,0.131774
100,0.0711137,0.06737012,0.06714862,0.08796543,0.15495825,0.16800596,0.16665184,0.16918062,0.16020535,0.1604536,0.16200468,0.15445648,0.1478729,0.14179306,0.13639225,0.13178688
101,0.07160462,0.06738522,0.067149825,0.0881642,0.15505023,0.16804415,0.1666689,0.16919324,0.16023025,0.16047746,0.16202448,0.1544756,0.14788924,0.14180881,0.13640633,0.13180085
102,0.07180006,0.06740786,0.06725406,0.08837029,0.1551388,0.1680831,0.16668753,0.16920522,0.16025431,0.16049998,0.16204396,0.15449454,0.1479055,0.141825,0.13642113,0.13181293
103,0.07189753,0.067420125,0.067301445,0.08857335,0.15522307,0.1681214,0.16670609,0.16921644,0.16027907,0.16052273,0.1620628,0.15451364,0.14792204,0.14184037,0.13643517,0.13182628
104,0.072082765,0.06750298,0.06730707,0.08873872,0.15529627,0.16816191,0.1667197,0.16922818,0.16030492,0.1605421,0.162082,0.15453248,0.14793786,0.14185676,0.13645038,0.13183908
105,0.07222429,0.0676078,0.067339644,0.08894589,0.15538844,0.16820017,0.16674139,0.16923973,0.16033001,0.16056922,0.1621017,0.15455231,0.14795429,0.1418731,0.13646398,0.13185176
106,0.072455145,0.06763307,0.067354895,0.089155085,0.15548235,0.1682386,0.16676511,0.16925123,0.16035384,0.16059451,0.16212162,0.15457155,0.14797032,0.14188895,0.13647829,0.13186355
107,0.072586685,0.06766845,0.06736262,0.089358106,0.15557387,0.16827676,0.16678497,0.16926375,0.16037767,0.16062082,0.16214149,0.15459076,0.1479866,0.14190596,0.13649318,0.13187604
108,0.07282613,0.06767943,0.067375265,0.08956467,0.1556697,0.16831551,0.16680852,0.1692759,0.16040275,0.16064547,0.16215973,0.15461034,0.14800255,0.14192238,0.13650787,0.13188937
109,0.073093615,0.067749254,0.067440815,0.08977105,0.15576191,0.16835429,0.16682914,0.16928734,0.16042686,0.1606724,0.16217862,0.15462865,0.1480177,0.14193766,0.13652232,0.13190189
110,0.073342055,0.06778066,0.06745898,0.089976266,0.15585595,0.16839091,0.16685046,0.16929941,0.16045216,0.16069804,0.16219896,0.15464777,0.14803469,0.1419545,0.13653646,0.13191381
111,0.073812306,0.06790679,0.06757639,0.09018036,0.15594551,0.16842747,0.16687323,0.16931172,0.16047661,0.16072397,0.16221777,0.15466763,0.1480502,0.14197083,0.13655083,0.13192563
112,0.07429394,0.0679098,0.06758508,0.09039014,0.15604201,0.16845356,0.16689229,0.16932006,0.16049403,0.1607503,0.1622327,0.15468001,0.1480612,0.14198197,0.13656169,0.13193396
113,0.07482916,0.068147525,0.06764805,0.09059154,0.15612884,0.16848677,0.16691537,0.16933036,0.16051748,0.16077426,0.16224773,0.15469654,0.14807557,0.14199552,0.13657387,0.13194354
114,0.07513312,0.068171695,0.067651816,0.09079604,0.1562221,0.16852176,0.16693561,0.16934234,0.16054058,0.16080074,0.1622647,0.15471357,0.14809074,0.1420089,0.13658577,0.13195315
115,0.07515884,0.06817386,0.067700334,0.09100368,0.1563123,0.16855621,0.16695544,0.16935249,0.16056533,0.16082333,0.16228156,0.1547311,0.14810574,0.1420232,0.13659799,0.13196382
116,0.07518818,0.06818983,0.06774716,0.0912086,0.15640739,0.16859052,0.16697446,0.16936131,0.16058722,0.16084883,0.16229823,0.15474787,0.14812022,0.14203526,0.13660994,0.13197467
117,0.07529467,0.0684004,0.06783419,0.0914127,0.15649317,0.1686249,0.16699636,0.16937254,0.1606105,0.16087265,0.16231515,0.15476449,0.14813551,0.14204869,0.13662317,0.13198513
118,0.07611705,0.06845793,0.06785694,0.09161705,0.15658368,0.16866055,0.16701806,0.1693794,0.16063349,0.1608975,0.16233309,0.15478164,0.14815028,0.14206322,0.13663484,0.1319953
119,0.076276526,0.06851605,,0.09178964,0.15665795,0.16869858,0.16703677,0.16938823,0.16065527,0.16091768,0.16234991,0.15479852,0.14816347,0.14207563,0.13664727,0.132006
120,0.07627797,0.06855333,,0.091998495,0.15675364,0.16873409,0.16705835,0.16939656,0.16067666,0.16094482,0.16236833,0.15481524,0.14817798,0.14209034,0.13665996,0.13201633
121,0.07679542,,,0.092209466,0.15685175,0.16876808,0.16707943,0.16940807,0.16069983,0.16097292,0.16238722,0.15483294,0.14819118,0.14210393,0.13667125,0.13202742
122,,,,0.09241673,0.15694883,0.16880387,0.1671014,0.16941917,0.16071978,0.16099788,0.16240509,0.1548499,0.1482049,0.14211677,0.13668264,0.13203828
123,,,,0.09261722,0.15703982,0.16883571,0.16712068,0.16942644,0.16074257,0.16102323,0.16242166,0.15486689,0.14821902,0.14213069,0.13669437,0.1320486
124,,,,0.09282462,0.15713474,0.16887066,0.16714141,0.16943571,0.16076382,0.16105069,0.16243814,0.15488374,0.14823379,0.14214475,0.1367071,0.13205972
125,,,,0.093025625,0.15723065,0.16890746,0.16715989,0.16944458,0.16078764,0.16107881,0.16245572,0.15490085,0.14824829,0.14215878,0.1367205,0.13206954
126,,,,0.09322675,0.15732203,0.16894159,0.16718152,0.16945437,0.16081093,0.16110572,0.16247292,0.15491714,0.1482627,0.14217086,0.13673188,0.13208096
127,,,,0.09342842,0.1574168,0.16896793,0.16720103,0.16946238,0.16083084,0.161133,0.16248539,0.15493087,0.14827533,0.14218077,0.13673995,0.1320884
128,,,,0.093628705,0.15750939,0.16900364,0.1672223,0.1694703,0.16085298,0.16115937,0.16250263,0.15494812,0.14828794,0.14219372,0.13675134,0.13209759
129,,,,0.09382955,0.15760674,0.16903965,0.167244,0.16947846,0.16087583,0.1611862,0.1625197,0.15496507,0.14830212,0.14220701,0.13676253,0.13210648
130,,,,0.09403064,0.15770277,0.16907364,0.16726601,0.16948824,0.16089605,0.1612134,0.16253562,0.15498117,0.1483153,0.14221922,0.1367739,0.13211522
131,,,,0.09423987,0.1577997,0.16910982,0.16728719,0.16949698,0.16091771,0.16124003,0.1625525,0.15499726,0.14832976,0.1422299,0.13678518,0.1321242
132,,,,0.09444114,0.15789187,0.16914529,0.16730708,0.16950707,0.16093937,0.16126674,0.16256887,0.15501502,0.14834256,0.14224172,0.13679574,0.132132
133,,,,0.09464638,0.15798447,0.16917974,0.16732709,0.16951711,0.1609611,0.16129352,0.16258511,0.1550308,0.14835726,0.14225417,0.13680787,0.13214196
134,,,,0.09481533,0.15806083,0.16921362,0.16734268,0.1695258,0.16098359,0.1613175,0.16260248,0.155045,0.14837158,0.14226672,0.13681976,0.1321521
135,,,,0.09501736,0.15815344,0.16924626,0.16736284,0.16953513,0.16100542,0.16134384,0.16261892,0.15506062,0.14838491,0.14227843,0.13682966,0.13216193
136,,,,0.09521901,0.1582465,0.16927841,0.16738217,0.1695449,0.1610278,0.16136932,0.16263488,0.15507723,0.14839953,0.14229086,0.13684027,0.13217276
137,,,,0.09541824,0.15833955,0.16931365,0.16740173,0.16955453,0.16104856,0.16139574,0.16265178,0.15509409,0.1484138,0.1423038,0.1368521,0.13218158
138,,,,0.09561699,0.15843135,0.16934732,0.16742097,0.1695618,0.16107045,0.16142075,0.16266902,0.15511097,0.14842752,0.14231606,0.13686335,0.13219102
139,,,,0.09581477,0.15852071,0.16938065,0.16744283,0.16956873,0.1610923,0.16144672,0.16268535,0.15512894,0.14844203,0.14232984,0.13687445,0.13220073
140,,,,0.096014336,0.15861444,0.1694122,0.16746213,0.16957827,0.1611142,0.1614728,0.16270223,0.15514506,0.14845482,0.1423434,0.13688694,0.13221036
141,,,,0.09621417,0.15870748,0.16944535,0.16748223,0.16958731,0.16113514,0.16150022,0.16272068,0.15516233,0.14846916,0.14235604,0.13689888,0.13222046
142,,,,0.09641242,0.15880497,0.16946675,0.16750167,0.16958907,0.1611499,0.16152495,0.1627301,0.15517204,0.148479,0.1423642,0.13690582,0.13222642
