,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
101,0.0016530614,0.0123780705,0.0014245218,0.011943579,6.146106,3.7319326
102,0.0016571733,0.012575656,0.0014788377,0.009358136,6.1649876,3.4947042
103,0.0016472108,0.0124744885,0.001456101,0.009886375,6.147475,3.5310752
104,0.0016465775,0.012302942,0.001464733,0.01131107,6.12489,3.670663
105,0.0016414609,0.012325425,0.0014299572,0.012252099,6.127987,3.75777
106,0.0016433675,0.012310354,0.0014337745,0.010670121,6.124584,3.607217
107,0.0016442444,0.0123106465,0.0015261165,0.010587424,6.1228104,3.5945656
108,0.0016410653,0.012276856,0.001438594,0.011953681,6.1178985,3.724233
109,0.0016371354,0.012302958,0.0015006841,0.012457752,6.1162224,3.776235
110,0.0016359335,0.012471757,0.0014586042,0.010414369,6.1322713,3.5785043
111,0.0016394632,0.012406025,0.0014381042,0.010265882,6.127786,3.5645177
112,0.0016359672,0.012259649,0.001469558,0.00939272,6.1160493,3.4810824
113,0.0016338965,0.012227723,0.0015155467,0.01160917,6.1162324,3.691564
114,0.0016320243,0.012252218,0.0014690289,0.0091936635,6.112387,3.4636557
115,0.0016317505,0.012327743,0.0015136792,0.009686414,6.1204147,3.5237346
116,0.001629194,0.012175584,0.0014714649,0.010873933,6.1047688,3.618428
117,0.0016363456,0.01230752,0.0014004825,0.010532361,6.11728,3.5861173
118,0.0016338711,0.012385026,0.001437334,0.009614834,6.1236,3.4987247
119,0.0016363005,0.012258872,0.0014349034,0.009583644,6.112482,3.4953647
120,0.0016451388,0.012439161,0.0014628941,0.013255672,6.1373215,3.8516595
121,0.0016344441,0.012392473,0.0014810977,0.010316648,6.1220574,3.5622132
122,0.0016313726,0.0122646885,0.0014656455,0.009204541,6.109222,3.4623458
123,0.0016314959,0.012266765,0.0014264877,0.0126830945,6.109829,3.7940423
124,0.0016330949,0.012300755,0.0014293295,0.009540971,6.1145735,3.4926474
125,0.0016294494,0.0123074185,0.0014897758,0.010203446,6.1169043,3.5538375
126,0.0016292434,0.012278854,0.0014378584,0.010062841,6.1117845,3.5393586
127,0.0016289297,0.0122289155,0.0014609487,0.009110522,6.105501,3.4491735
128,0.0016297803,0.012364446,0.0014257573,0.01418116,6.11803,3.9378247
129,0.001629386,0.012319794,0.0014814155,0.010330302,6.1164055,3.5653107
130,0.0016300263,0.012373162,0.0014435132,0.0097065205,6.116649,3.5074344
131,0.0016278665,0.012409449,0.0014189059,0.010004516,6.128189,3.5327113
132,0.0016297387,0.012304269,0.001437098,0.0102213975,6.1168323,3.5541184
133,0.0016358679,0.012348077,0.0014260021,0.009861357,6.122974,3.5185187
134,0.0016281258,0.012364106,0.0014530328,0.009582969,6.120303,3.4900408
135,0.0016216921,0.0122213615,0.0014884098,0.013640197,6.101935,3.878483
136,0.0016283052,0.012306095,0.001451767,0.009061345,6.1133947,3.4451437
137,0.0016297752,0.012418894,0.0014221629,0.011127691,6.1254587,3.640141
138,0.001617174,0.012241243,0.0014880867,0.009301385,6.104969,3.473752
139,0.0016261752,0.012400409,0.0014660389,0.0093973875,6.1173606,3.4733803
140,0.0016172235,0.012282397,0.0014578642,0.009042198,6.1084833,3.4385805
141,0.0016140149,0.012355643,0.001406112,0.008892404,6.1157284,3.4276767
142,0.0016189117,0.012433654,0.0014371817,0.009955296,6.1221914,3.5237107
143,0.0016222865,0.012326638,0.0014942298,0.015706087,6.115013,4.0829234
144,0.0016156416,0.012240227,0.0014614961,0.012497015,6.101207,3.7731278
145,0.0016197361,0.012320835,0.0014340858,0.009695627,6.1105294,3.5045373
146,0.0016146913,0.012383762,0.0014562479,0.009458279,6.120912,3.4800575
147,0.0016260454,0.012425678,0.0015377064,0.011076344,6.1293945,3.6355019
148,0.0016208473,0.012451663,0.0014296209,0.013322076,6.1273227,3.8511937
149,0.0016198541,0.012554573,0.0014747401,0.009344218,6.1415153,3.4753983
