loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.9928812384605408,0.9941383004188538,100.90321350097656,0.993844747543335,0.9948269128799438,100.85636138916016
0.988545298576355,0.9920491576194763,100.6847152709961,0.989525556564331,0.9927486777305603,100.64632415771484
0.9845434427261353,0.990109384059906,100.49102783203125,0.985530436038971,0.9908148050308228,100.4517822265625
0.9808043837547302,0.9882856011390686,100.30488586425781,0.9817603826522827,0.9889783263206482,100.2688217163086
0.9772545099258423,0.9865426421165466,100.12898254394531,0.9781325459480286,0.9872002601623535,100.09355926513672
0.9737773537635803,0.9848271608352661,99.95763397216797,0.9745997786521912,0.9854590892791748,99.92338562011719
0.9704216718673706,0.9831603765487671,99.795166015625,0.9711330533027649,0.9837400317192078,99.75663757324219
0.9670801758766174,0.9814938306808472,99.62730407714844,0.9677135944366455,0.9820356965065002,99.59181213378906
0.9638280272483826,0.9798608422279358,99.46884155273438,0.9643253087997437,0.9803363084793091,99.42802429199219
0.9605550765991211,0.9782099723815918,99.30933380126953,0.9609566330909729,0.9786357879638672,99.26487731933594
0.9572890996932983,0.9765523672103882,99.1506576538086,0.957588791847229,0.976923406124115,99.10140228271484
0.9539978504180908,0.9748688340187073,98.98772430419922,0.9541944265365601,0.9751840829849243,98.93624114990234
0.9506837725639343,0.9731616973876953,98.82388305664062,0.9507436752319336,0.9734029173851013,98.76802825927734
0.9473263025283813,0.9714182615280151,98.65814971923828,0.9472048282623291,0.9715601205825806,98.59515380859375
0.9438263177871704,0.9695899486541748,98.4840316772461,0.9435492753982544,0.9696425795555115,98.41608428955078
0.940232515335083,0.9676958918571472,98.30555725097656,0.9397532939910889,0.9676358699798584,98.22970581054688
0.9364824891090393,0.9657090902328491,98.12081146240234,0.9358084797859192,0.9655343294143677,98.035400390625
0.932561457157135,0.9636158347129822,97.92408752441406,0.9317039251327515,0.9633307456970215,97.83243560791016
0.9284889101982117,0.9614222645759583,97.7215347290039,0.9274296760559082,0.961017370223999,97.62028503417969
0.9242514967918396,0.9591245651245117,97.51126861572266,0.9229748845100403,0.9585858583450317,97.39811706542969
0.9198203086853027,0.95670086145401,97.28783416748047,0.9183281064033508,0.9560272097587585,97.16453552246094
0.9152257442474365,0.9541673064231873,97.05517578125,0.9134756326675415,0.953330397605896,96.91848754882812
0.9103929400444031,0.9514801502227783,96.81098175048828,0.9083889722824097,0.9504743814468384,96.65789794921875
0.9053047895431519,0.948617160320282,96.54637908935547,0.903029203414917,0.9474303126335144,96.38014221191406
0.8999265432357788,0.9455604553222656,96.26988220214844,0.8973591923713684,0.9441721439361572,96.08271026611328
0.8942658305168152,0.9423030018806458,95.97216033935547,0.8913459777832031,0.9406731128692627,95.76322174072266
0.8882123827934265,0.9387791752815247,95.64716339111328,0.884956419467926,0.9369082450866699,95.41905975341797
0.8817710280418396,0.9349793791770935,95.30017852783203,0.878160297870636,0.9328523874282837,95.04751586914062
0.875005841255188,0.9309458136558533,94.92730712890625,0.8709420561790466,0.928485095500946,94.64701843261719
0.8676823973655701,0.9265108704566956,94.51889038085938,0.8632770776748657,0.9237801432609558,94.21513366699219
0.8599627614021301,0.9217708706855774,94.08946228027344,0.8551532030105591,0.9187171459197998,93.74999237060547
0.8518003225326538,0.9166865348815918,93.62299346923828,0.8465538024902344,0.9132693409919739,93.24923706054688
0.8431133031845093,0.9111932516098022,93.1243896484375,0.8374545574188232,0.9074110984802246,92.71007537841797
0.8339487314224243,0.905304491519928,92.58042907714844,0.8278279304504395,0.9011070728302002,92.12908935546875
0.8241569399833679,0.8988968133926392,91.99703216552734,0.8176331520080566,0.8943195939064026,91.5025863647461
0.8137791752815247,0.8919938802719116,91.35938262939453,0.8068119287490845,0.8869923949241638,90.82544708251953
0.8027610778808594,0.8845430612564087,90.67781829833984,0.7953083515167236,0.8790618181228638,90.09151458740234
0.7910186052322388,0.8764642477035522,89.93769073486328,0.7830714583396912,0.870466947555542,89.29411315917969
0.7785698175430298,0.8677418231964111,89.13532257080078,0.7700619697570801,0.8611510396003723,88.42704772949219
0.7653025388717651,0.858253538608551,88.25311279296875,0.7562621831893921,0.8510687351226807,87.48568725585938
0.75117427110672,0.847933292388916,87.30165100097656,0.7416832447052002,0.8401866555213928,86.46668243408203
0.7363329529762268,0.8368685245513916,86.28463745117188,0.7263924479484558,0.8285141587257385,85.37035369873047
0.7207152843475342,0.8249470591545105,85.18356323242188,0.7105128765106201,0.8161130547523499,84.20124053955078
0.7046449184417725,0.8124032616615295,84.0135726928711,0.6942422389984131,0.8030810952186584,82.96854400634766
0.6882083415985107,0.799224317073822,82.78646850585938,0.6778222918510437,0.7895656228065491,81.68595886230469
0.6717182993888855,0.7856568098068237,81.5262451171875,0.6614968180656433,0.7757401466369629,80.36972045898438
0.655347466468811,0.7717934846878052,80.23046875,0.645475447177887,0.7618299722671509,79.0398178100586
0.6393958330154419,0.7579879760742188,78.93376922607422,0.629901647567749,0.7480307221412659,77.71411895751953
0.6238986253738403,0.7443711161613464,77.64622497558594,0.6148224472999573,0.734507143497467,76.40708923339844
0.6088670492172241,0.7309980392456055,76.37881469726562,0.6001963019371033,0.7213457822799683,75.12632751464844
0.5942686200141907,0.7180085778236389,75.13807678222656,0.5859450697898865,0.7084771394729614,73.86663055419922
0.5800390243530273,0.7052279710769653,73.9165267944336,0.5720277428627014,0.695849597454071,72.62439727783203
0.5661656260490417,0.6926919221878052,72.70948028564453,0.5584341287612915,0.6834242939949036,71.39751434326172
