loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.9659789204597473,0.9803598523139954,99.82861328125,0.9642640948295593,0.9796819090843201,99.60765075683594
0.9614019393920898,0.9780223369598389,99.58814239501953,0.9595287442207336,0.9772555232048035,99.36127471923828
0.956822395324707,0.9756681323051453,99.34256744384766,0.954735517501831,0.9747804403305054,99.11250305175781
0.9521313309669495,0.9732384085655212,99.09598541259766,0.9497992396354675,0.9722155332565308,98.85596466064453
0.9473000764846802,0.970727801322937,98.85411834716797,0.9446731805801392,0.9695423245429993,98.5892562866211
0.9422606825828552,0.9680995941162109,98.60040283203125,0.9393357634544373,0.966749906539917,98.31159210205078
0.9370163083076477,0.9653525948524475,98.32548522949219,0.9337722063064575,0.9638296365737915,98.02157592773438
0.9315006732940674,0.9624543190002441,98.02793884277344,0.9279749989509583,0.9607760310173035,97.71878814697266
0.9258524179458618,0.9594808220863342,97.74396514892578,0.9219288229942322,0.9575797319412231,97.40289306640625
0.919866681098938,0.9563161134719849,97.43983459472656,0.9156225919723511,0.9542326331138611,97.07234954833984
0.9137638211250305,0.9530714750289917,97.11168670654297,0.9090671539306641,0.950741708278656,96.72745513916016
0.9073634743690491,0.9496634006500244,96.77944946289062,0.9022730588912964,0.9471091032028198,96.36840057373047
0.9007198214530945,0.9461135864257812,96.4128646850586,0.8952415585517883,0.9433341026306152,95.99528503417969
0.8939092755317688,0.9424558281898499,96.06697845458984,0.88797527551651,0.9394174218177795,95.60801696777344
0.8867748975753784,0.9386107921600342,95.70660400390625,0.8804751634597778,0.9353567361831665,95.2068099975586
0.8795484900474548,0.9346988201141357,95.31481170654297,0.8727468848228455,0.9311537742614746,94.79183959960938
0.8719046711921692,0.9305458664894104,94.90576934814453,0.8647859692573547,0.9268031120300293,94.36328887939453
0.864223301410675,0.926348865032196,94.48194122314453,0.8566049337387085,0.9223100543022156,93.92180633544922
0.8563172817230225,0.9220101237297058,94.07664489746094,0.8482023477554321,0.9176719784736633,93.46621704101562
0.84818035364151,0.917522668838501,93.626220703125,0.8395857810974121,0.9128904938697815,92.99658203125
0.8399507403373718,0.9129641652107239,93.1824951171875,0.8307583928108215,0.9079652428627014,92.51288604736328
0.8312111496925354,0.9080910682678223,92.71489715576172,0.8217118382453918,0.902889609336853,92.01434326171875
0.8224351406097412,0.9031717777252197,92.22496032714844,0.8124505877494812,0.8976627588272095,91.5010757446289
0.8134989142417908,0.898136556148529,91.72715759277344,0.8029747009277344,0.8922830820083618,90.97318267822266
0.8043153285980225,0.8929317593574524,91.21981048583984,0.7932938933372498,0.8867528438568115,90.43050384521484
0.7947483658790588,0.88747638463974,90.6920394897461,0.7834241986274719,0.8810790777206421,89.87364959716797
0.7851583957672119,0.8819760680198669,90.15949249267578,0.7733931541442871,0.875274121761322,89.30461883544922
0.7752698659896851,0.8762614727020264,89.61260223388672,0.7632200121879578,0.8693481683731079,88.72419738769531
0.7652900815010071,0.8704653978347778,89.03228759765625,0.7529242038726807,0.8633096218109131,88.13292694091797
0.7551799416542053,0.8645482063293457,88.4552230834961,0.7425307631492615,0.8571710586547852,87.53217315673828
0.7449957728385925,0.8585495352745056,87.86970520019531,0.732056200504303,0.8509410619735718,86.92293548583984
0.7346150279045105,0.8523892760276794,87.28059387207031,0.7215160131454468,0.8446263074874878,86.30598449707031
0.7244465947151184,0.8463191390037537,86.69252014160156,0.7109308242797852,0.8382377028465271,85.6819076538086
0.7138482928276062,0.839940071105957,86.07715606689453,0.7003096342086792,0.831779420375824,85.05261993408203
0.7032577395439148,0.8335196375846863,85.4561538696289,0.6896675825119019,0.8252595663070679,84.4184799194336
0.6926233172416687,0.8270207047462463,84.826416015625,0.6790177822113037,0.8186841011047363,83.7791519165039
0.6818777322769165,0.8204067945480347,84.18353271484375,0.6683713793754578,0.8120591640472412,83.13514709472656
0.6713475584983826,0.8138738870620728,83.55172729492188,0.6577416658401489,0.8053922057151794,82.48723602294922
0.6605722308158875,0.8071332573890686,82.89188385009766,0.6471384763717651,0.7986880540847778,81.83588409423828
0.649824857711792,0.8003538846969604,82.25003814697266,0.6365691423416138,0.7919509410858154,81.18157196044922
0.6392056345939636,0.7936040759086609,81.59354400634766,0.6260433793067932,0.7851861119270325,80.52520751953125
0.6285709142684937,0.7867871522903442,80.9484634399414,0.6155663132667542,0.7783960103988647,79.86668395996094
0.618076741695404,0.7800020575523376,80.3016357421875,0.6051447987556458,0.7715855836868286,79.2063217163086
0.6076371669769287,0.7732005715370178,79.6290512084961,0.5947855114936829,0.7647576332092285,78.5443344116211
0.5970183610916138,0.7662151455879211,78.96878051757812,0.5844906568527222,0.7579138278961182,77.88094329833984
0.5865503549575806,0.7592699527740479,78.30992126464844,0.5742685794830322,0.7510592341423035,77.2168197631836
0.5762667059898376,0.7523940205574036,77.64485168457031,0.5641219019889832,0.7441951632499695,76.55333709716797
0.5660243630409241,0.7454756498336792,76.99005126953125,0.554053008556366,0.7373228669166565,75.88945770263672
0.5558443665504456,0.7385400533676147,76.32101440429688,0.5440654754638672,0.7304447889328003,75.22526550292969
0.545556366443634,0.7314679622650146,75.650146484375,0.5341637134552002,0.7235639691352844,74.56182098388672
0.535656750202179,0.7245990037918091,74.98655700683594,0.5243460536003113,0.7166790962219238,73.89849090576172
0.5256643891334534,0.7176029086112976,74.33648681640625,0.5146206617355347,0.7097959518432617,73.23558044433594
0.5156809091567993,0.7105461955070496,73.65135955810547,0.5049842596054077,0.7029119729995728,72.57290649414062
