loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.9164702296257019,0.9541598558425903,96.87496185302734,0.9116494655609131,0.9518993496894836,96.48243713378906
0.9097039103507996,0.9504990577697754,96.51293182373047,0.9043757319450378,0.9479396939277649,96.08724975585938
0.9024245142936707,0.9465420246124268,96.12246704101562,0.8965282440185547,0.9436451196670532,95.65972137451172
0.8946144580841064,0.9422736763954163,95.71045684814453,0.888031005859375,0.9389687776565552,95.19627380371094
0.8862130045890808,0.9376522898674011,95.26545715332031,0.8788140416145325,0.9338640570640564,94.69189453125
0.8770323991775513,0.9325663447380066,94.75557708740234,0.8688024282455444,0.928284764289856,94.14163970947266
0.8671622276306152,0.9270753264427185,94.21746826171875,0.857925295829773,0.9221832156181335,93.54196166992188
0.8562254905700684,0.9209521412849426,93.63362884521484,0.8460832238197327,0.9154946208000183,92.88589477539062
0.8446130156517029,0.9143926501274109,92.98725128173828,0.8332138061523438,0.9081729650497437,92.1694107055664
0.8318827152252197,0.9071621298789978,92.2943115234375,0.8192176222801208,0.9001491665840149,91.3875732421875
0.8181108832359314,0.8992825150489807,91.53109741210938,0.8040413856506348,0.8913779258728027,90.53431701660156
0.8028639554977417,0.8904744982719421,90.67872619628906,0.7876213788986206,0.8818041086196899,89.60385131835938
0.7868977189064026,0.881191074848175,89.78611755371094,0.769955575466156,0.8714060187339783,88.59385681152344
0.7690014839172363,0.8706684708595276,88.7803955078125,0.7509971261024475,0.8601321578025818,87.49910736083984
0.750347375869751,0.8595938086509705,87.70489501953125,0.7307824492454529,0.8479767441749573,86.31898498535156
0.7300835847854614,0.8474307656288147,86.5482177734375,0.7093461155891418,0.8349269032478333,85.0518569946289
0.7089169025421143,0.8345808982849121,85.30984497070312,0.6867591142654419,0.8209905624389648,83.69810485839844
0.6865072250366211,0.8207827806472778,83.9920883178711,0.663134753704071,0.8061925768852234,82.25968933105469
0.6627485752105713,0.8059278130531311,82.54255676269531,0.6386606097221375,0.7906008362770081,80.74313354492188
0.6381383538246155,0.7902672290802002,81.04727172851562,0.6136252880096436,0.7743454575538635,79.16107177734375
0.6134848594665527,0.7743024826049805,79.52118682861328,0.5883609652519226,0.7575867176055908,77.52898406982422
0.5881847143173218,0.7575628161430359,77.90327453613281,0.5632359385490417,0.7405194044113159,75.86563110351562
0.5628939867019653,0.7404228448867798,76.2607421875,0.5385854244232178,0.7233326435089111,74.18936157226562
0.5381245613098145,0.7232133150100708,74.5955581665039,0.5146988034248352,0.7062049508094788,72.51774597167969
0.5140513777732849,0.7060189843177795,72.94287872314453,0.4917791783809662,0.6892753839492798,70.86485290527344
0.49127131700515747,0.6892881393432617,71.30834197998047,0.4699097275733948,0.6726166009902954,69.23839569091797
0.4692821800708771,0.6726563572883606,69.7083969116211,0.44913241267204285,0.6563417315483093,67.65076446533203
0.44840875267982483,0.6563853025436401,68.14697265625,0.42939016222953796,0.6404090523719788,66.0990219116211
0.42840999364852905,0.6403506398200989,66.596923828125,0.41061851382255554,0.6248154640197754,64.58293914794922
0.40943506360054016,0.6246769428253174,65.09052276611328,0.39276787638664246,0.6095293760299683,63.09907150268555
0.39128851890563965,0.6091830134391785,63.61006546020508,0.3758208453655243,0.5945661664009094,61.64851760864258
0.3741675615310669,0.5941235423088074,62.15683364868164,0.35973671078681946,0.5799140930175781,60.230201721191406
0.35793212056159973,0.5793099403381348,60.73910140991211,0.34447866678237915,0.5656028389930725,58.84735870361328
0.34247642755508423,0.5648195147514343,59.3574104309082,0.3299837112426758,0.5516342520713806,57.50065612792969
0.3279207646846771,0.550737738609314,58.00498580932617,0.3161911070346832,0.5379907488822937,56.18886184692383
0.3139164447784424,0.536799967288971,56.681007385253906,0.3030450642108917,0.5246731638908386,54.91278839111328
0.3006703555583954,0.5232574939727783,55.40606689453125,0.29048529267311096,0.511658251285553,53.67031478881836
