loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0.9817968606948853,0.9887485504150391,100.29751586914062,0.9811055064201355,0.9885737299919128,100.14958190917969
0.9762508869171143,0.985963761806488,100.01761627197266,0.9752756953239441,0.9856372475624084,99.8669204711914
0.9705849885940552,0.9830960035324097,99.72966003417969,0.9692960977554321,0.98260098695755,99.57701873779297
0.964745819568634,0.9801182746887207,99.43553161621094,0.9630830883979797,0.9794225692749023,99.27507019042969
0.9586276412010193,0.9769776463508606,99.12867736816406,0.9565861225128174,0.9760753512382507,98.9598617553711
0.9522506594657898,0.9736821055412292,98.80724334716797,0.9498031735420227,0.972556471824646,98.62894439697266
0.94557124376297,0.9702067971229553,98.47025299072266,0.9427096843719482,0.9688512682914734,98.28083038330078
0.9385673403739929,0.9665389657020569,98.1138916015625,0.9352250099182129,0.9649176001548767,97.91096496582031
0.9312215447425842,0.9626691937446594,97.74034118652344,0.9274737238883972,0.960813581943512,97.525146484375
0.9236042499542236,0.9586256146430969,97.35070037841797,0.9194301962852478,0.9565210342407227,97.12220001220703
0.9156729578971863,0.9543846845626831,96.94654083251953,0.9110484719276428,0.9520132541656494,96.69979858398438
0.9074033498764038,0.9499301314353943,96.52536010742188,0.9022860527038574,0.9472638964653015,96.25543212890625
0.8987403512001038,0.9452271461486816,96.08067321777344,0.8931195139884949,0.9422560930252075,95.7872314453125
0.8896741271018982,0.9402685165405273,95.61348724365234,0.8835534453392029,0.9369876980781555,95.29485321044922
0.8802295327186584,0.9350621104240417,95.12345123291016,0.8736082911491394,0.9314647912979126,94.77851867675781
0.870441198348999,0.9296221137046814,94.61158752441406,0.8633139133453369,0.9256981015205383,94.23895263671875
0.8602874279022217,0.923930287361145,94.07543182373047,0.8526970148086548,0.9196956157684326,93.67682647705078
0.8498443365097046,0.9180235266685486,93.52184295654297,0.8417874574661255,0.9134681820869446,93.09322357177734
0.8391014337539673,0.9118900299072266,92.94640350341797,0.8306142091751099,0.9070274829864502,92.48966979980469
0.8280694484710693,0.9055304527282715,92.34892272949219,0.8191993236541748,0.9003820419311523,91.86736297607422
0.8167939186096191,0.898966372013092,91.73217010498047,0.8075608015060425,0.8935355544090271,91.22639465332031
0.8052991032600403,0.8922032713890076,91.09813690185547,0.795719563961029,0.8864943385124207,90.56698608398438
0.7935943603515625,0.8852442502975464,90.44544219970703,0.7837083339691162,0.8792717456817627,89.89012908935547
0.7816275954246521,0.8780490756034851,89.77011108398438,0.7714565396308899,0.8718180656433105,89.19139862060547
0.7694510221481323,0.8706416487693787,89.07476043701172,0.7591294646263123,0.864226758480072,88.47905731201172
0.7572301030158997,0.8631148934364319,88.36985778808594,0.7467756867408752,0.8565240502357483,87.7557144165039
0.7449228763580322,0.8554393649101257,87.64773559570312,0.734411358833313,0.8487184047698975,87.02228546142578
0.7326258420944214,0.8476779460906982,86.91983032226562,0.7220514416694641,0.8408178687095642,86.27946472167969
0.7202668786048889,0.8397772312164307,86.17568969726562,0.709706723690033,0.8328289985656738,85.52813720703125
0.7079792022705078,0.8318272829055786,85.42962646484375,0.6973864436149597,0.8247607946395874,84.76937103271484
0.6956411600112915,0.8237516283988953,84.66862487792969,0.6850965023040771,0.8166196346282959,84.00399017333984
0.6833378672599792,0.8156063556671143,83.90400695800781,0.672837495803833,0.808409571647644,83.23247528076172
0.6710488200187683,0.8073812127113342,83.1299057006836,0.6606018543243408,0.8001277446746826,82.4545669555664
0.6587643027305603,0.7990708947181702,82.34708404541016,0.6483879089355469,0.7917745113372803,81.66990661621094
0.6465219855308533,0.7907045483589172,81.55801391601562,0.6361995339393616,0.7833541631698608,80.87870025634766
0.6342812180519104,0.7822549939155579,80.76300048828125,0.6240411400794983,0.7748697400093079,80.08108520507812
0.6220905184745789,0.7737550139427185,79.9600830078125,0.6119084358215332,0.7663252353668213,79.27754211425781
0.6098986864089966,0.7651723027229309,79.15027618408203,0.5998095273971558,0.7577251195907593,78.46820068359375
0.5977592468261719,0.7565456628799438,78.33438110351562,0.587745726108551,0.7490637302398682,77.65238189697266
0.5856619477272034,0.747857391834259,77.51319885253906,0.5757133960723877,0.740334153175354,76.82972717285156
0.5735800266265869,0.7390857338905334,76.6824722290039,0.563713788986206,0.7315316796302795,75.99998474121094
0.5615630149841309,0.7302656769752502,75.84622192382812,0.5517492890357971,0.7226547002792358,75.16331481933594
0.5495637655258179,0.7213529348373413,75.00274658203125,0.5398224592208862,0.7137001156806946,74.31918334960938
0.5376009345054626,0.7123610377311707,74.15177917480469,0.5279355049133301,0.7046698927879333,73.46804809570312
0.5257044434547424,0.7033132910728455,73.29360961914062,0.5160899758338928,0.695560872554779,72.60960388183594
0.5138198733329773,0.6941583156585693,72.42535400390625,0.5042888522148132,0.686371922492981,71.74380493164062
0.5019762516021729,0.6849195957183838,71.5506362915039,0.4924743175506592,0.6770537495613098,70.86637878417969
0.49016273021698,0.6755879521369934,70.66533660888672,0.4807519316673279,0.6676896810531616,69.9846420288086
0.47841766476631165,0.6661883592605591,69.77507019042969,0.4691028594970703,0.6582640409469604,69.09728240966797
0.46676960587501526,0.6567457914352417,68.88068389892578,0.4575253129005432,0.6487730145454407,68.2039794921875
0.45517751574516296,0.6472260355949402,67.97978973388672,0.4460192322731018,0.6392113566398621,67.30431365966797
0.4436640441417694,0.637638509273529,67.0706558227539,0.43458324670791626,0.6295751929283142,66.39794158935547
0.4322131276130676,0.6279662251472473,66.15564727783203,0.4232187271118164,0.6198620796203613,65.48465728759766
