,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.020811774,0.043019574,0.00154456,0.009681302,9.510735,3.590849
1,0.001749838,0.011879408,0.0015984414,0.010314993,6.4187236,3.6528249
2,0.0017508,0.011947111,0.0015795592,0.011075449,6.425229,3.7251632
3,0.0017483257,0.012021595,0.0015852987,0.010600014,6.4335275,3.6806645
4,0.0017500012,0.012185972,0.0015885847,0.011381294,6.4462805,3.7554874
5,0.0017488465,0.01209653,0.0016018049,0.01000491,6.43593,3.622276
6,0.0017516545,0.01221463,0.0016305548,0.011022624,6.4502463,3.7235928
7,0.0017525245,0.012338242,0.0015910511,0.011489992,6.4624214,3.7672098
8,0.0017576086,0.01240378,0.0015874454,0.007944361,6.47011,3.4266531
9,0.001759367,0.012519504,0.0015821052,0.009093095,6.4806266,3.533895
10,0.0017578976,0.0125862695,0.0015827714,0.009968206,6.4888163,3.6275265
11,0.0017549192,0.012499974,0.0016009748,0.012932976,6.477054,3.9082124
12,0.0017597906,0.012595842,0.0015362193,0.01166989,6.489758,3.7864654
13,0.0017604711,0.01276011,0.0015889484,0.009773962,6.5072575,3.6073263
14,0.0017666379,0.012669817,0.0016143242,0.009489115,6.4978957,3.5753734
15,0.0017605528,0.012642108,0.0015477659,0.011322925,6.4939055,3.7506807
16,0.0017553801,0.012311282,0.0015889495,0.012248943,6.4572244,3.8412576
17,0.0017579241,0.012577999,0.0015850473,0.011855832,6.4891286,3.8005784
18,0.0017582624,0.012606377,0.0015729142,0.010913128,6.4929194,3.7078514
19,0.0017532646,0.012471771,0.0015639273,0.009578421,6.4736896,3.5794165
20,0.0017597491,0.012560978,0.0015403185,0.008879762,6.484727,3.5167122
21,0.0017560413,0.012399042,0.0016164641,0.008324284,6.470168,3.4716854
22,0.001753527,0.012410887,0.0015604143,0.009431539,6.469832,3.5674503
23,0.0017663116,0.012609505,0.0015956026,0.009365835,6.4872723,3.5665212
24,0.0017560349,0.012460573,0.0015845321,0.011466081,6.4743133,3.7674649
25,0.0017587667,0.012490633,0.0015825584,0.010737616,6.4774094,3.6973884
26,0.0017577172,0.012472603,0.0015513862,0.0076825717,6.4765196,3.3978975
27,0.0017545928,0.012484391,0.0016087664,0.0083422875,6.4791026,3.4663792
28,0.0017525156,0.012409205,0.0015837942,0.009480105,6.4675937,3.5708895
29,0.0017524885,0.012420996,0.0015552248,0.010504729,6.4687953,3.672192
30,0.0017544704,0.012429776,0.0015311122,0.009233115,6.47026,3.5463567
31,0.0017572098,0.012453688,0.001576067,0.01239474,6.4725695,3.8539367
32,0.0017526628,0.0124245575,0.0015965573,0.011247551,6.4705815,3.7437713
33,0.0017527079,0.012412597,0.0015248706,0.0096403975,6.4656124,3.5864215
34,0.001751579,0.012450074,0.0015887661,0.009829644,6.4713964,3.6104014
35,0.0017528229,0.012486828,0.0015870273,0.009032149,6.475041,3.5283687
36,0.0017524621,0.012455749,0.0015826292,0.008815992,6.472744,3.5052352
37,0.0017544415,0.012636216,0.0015784657,0.011296833,6.48946,3.7432852
38,0.0017531712,0.012557178,0.0015767323,0.009664204,6.4814515,3.590957
39,0.0017460699,0.012353046,0.0015533037,0.012644893,6.460861,3.8751478
40,0.0017461762,0.012464071,0.0016089207,0.010757282,6.4714117,3.692435
41,0.0017494868,0.012481311,0.0015902364,0.011427838,6.475737,3.7620592
42,0.0017448122,0.012291964,0.0015830606,0.0106312,6.453602,3.6834395
43,0.0017463333,0.012434634,0.0015878375,0.013238961,6.4703736,3.9307582
44,0.0017495358,0.012421081,0.0015889452,0.010195112,6.4641867,3.6396458
45,0.0017461757,0.012377872,0.0015785232,0.013412426,6.4655533,3.9488175
46,0.001745305,0.012397847,0.0015809481,0.009287675,6.4628615,3.5524135
47,0.0017465607,0.012512054,0.0015901623,0.01175334,6.4755144,3.7866046
48,0.00174034,0.012408023,0.0015875216,0.010652052,6.462318,3.6804838
49,0.0017436722,0.012483707,0.0015508083,0.009069638,6.4662614,3.5274746
50,0.001735104,0.012417097,0.0015528344,0.013362448,6.4601827,3.9397037
51,0.0017317074,0.012409134,0.0015731915,0.010392114,6.45498,3.6536033
52,0.0017417384,0.012616056,0.0015957974,0.008927374,6.476186,3.514714
53,0.0017273643,0.012514422,0.0015380263,0.011182699,6.463769,3.7231727
54,0.0017210338,0.012497026,0.001545358,0.008515127,6.4550734,3.4670026
55,0.0017188507,0.012652338,0.0015243025,0.0115584545,6.4666533,3.757228
56,0.0017120023,0.012570513,0.0015624352,0.012713345,6.4581666,3.8665159
57,0.0017113645,0.012640795,0.001594259,0.009511063,6.4525456,3.555814
