,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,0.9875843524932861,0.9933869242668152,99.93228912353516,0.9804227948188782,0.9898318648338318,99.4820785522461
1,0.9711691737174988,0.985054612159729,99.10192108154297,0.9634072184562683,0.9811139106750488,98.60816192626953
2,0.9531647562980652,0.9757339358329773,98.1847152709961,0.9442309141159058,0.9710862040519714,97.6057357788086
3,0.9324915409088135,0.9647924900054932,97.11795806884766,0.9216281771659851,0.9589788913726807,96.39873504638672
4,0.90826416015625,0.9516279101371765,95.83743286132812,0.8962751626968384,0.9450047612190247,95.01107788085938
5,0.8819937109947205,0.9369180798530579,94.41180419921875,0.8690816164016724,0.929543137550354,93.47798919677734
6,0.8544700741767883,0.9210121631622314,92.87342834472656,0.8413621783256531,0.9132641553878784,91.86573791503906
7,0.8266464471817017,0.9044000506401062,91.26886749267578,0.8134137392044067,0.8963040709495544,90.18744659423828
8,0.7986308336257935,0.887112021446228,89.59998321533203,0.7852833271026611,0.878658652305603,88.44294738769531
9,0.7704928517341614,0.869158923625946,87.86786651611328,0.7570881843566895,0.8603648543357849,86.63533782958984
10,0.7422521114349365,0.8505121469497681,86.07044219970703,0.7288017868995667,0.8413631319999695,84.75904846191406
11,0.7140005826950073,0.8311850428581238,84.20952606201172,0.700570821762085,0.8217002749443054,82.81903839111328
12,0.6858749985694885,0.8112185597419739,82.2880859375,0.6725131869316101,0.8013983368873596,80.81744384765625
13,0.6577405333518982,0.790448784828186,80.29092407226562,0.6443585753440857,0.7801961898803711,78.728759765625
14,0.6299586296081543,0.7690778374671936,78.236572265625,0.616882860660553,0.7586176991462708,76.60440063476562
15,0.6028504371643066,0.7473277449607849,76.14677429199219,0.5901098847389221,0.7366742491722107,74.44517517089844
16,0.5764970183372498,0.7252538204193115,74.02630615234375,0.5641571283340454,0.7144516110420227,72.25953674316406
17,0.5510362386703491,0.7029573917388916,71.88847351074219,0.5391520857810974,0.6920490264892578,70.05965423583984
18,0.5265523195266724,0.6805059313774109,69.74046325683594,0.5151523351669312,0.6695132851600647,67.8494644165039
19,0.5030930042266846,0.6579457521438599,67.58531951904297,0.4921886920928955,0.6468868255615234,65.63279724121094
20,0.48062750697135925,0.6352664828300476,65.420654296875,0.47021618485450745,0.6241552233695984,63.40711212158203
21,0.4592858850955963,0.6126548647880554,63.264225006103516,0.4494328796863556,0.6016101837158203,61.20112228393555
22,0.43907615542411804,0.5902420878410339,61.12831497192383,0.42973950505256653,0.5793026685714722,59.019283294677734
23,0.4199245870113373,0.5681338906288147,59.023006439208984,0.41107213497161865,0.5573511719703674,56.87261199951172
24,0.4017643630504608,0.5464218854904175,56.955955505371094,0.3933650851249695,0.5358322262763977,54.76838302612305
25,0.38453495502471924,0.5251663327217102,54.93275833129883,0.3765571713447571,0.5148010849952698,52.712074279785156
26,0.36816808581352234,0.5059659481048584,53.11306381225586,0.3605726957321167,0.49901512265205383,51.179378509521484
27,0.35257744789123535,0.4922885596752167,51.84276580810547,0.3453148901462555,0.4857272803783417,49.89501953125
28,0.33765876293182373,0.4813233017921448,50.84068298339844,0.33067750930786133,0.4775913953781128,49.12505340576172
29,0.32331153750419617,0.47352302074432373,50.152503967285156,0.3165636658668518,0.4695214629173279,48.36211395263672
30,0.3094472885131836,0.4651908576488495,49.409568786621094,0.30290231108665466,0.46092554926872253,47.54730224609375
31,0.2960149943828583,0.456402987241745,48.618717193603516,0.2896593511104584,0.45193976163864136,46.692562103271484
32,0.2829965054988861,0.4472825825214386,47.7928466796875,0.27682778239250183,0.4426717162132263,45.808990478515625
33,0.2703835368156433,0.43791478872299194,46.94086456298828,0.2643890082836151,0.43318137526512146,44.902584075927734
34,0.25815466046333313,0.42835336923599243,46.06822204589844,0.2523440718650818,0.4235389232635498,43.98014831542969
35,0.24632573127746582,0.4186778962612152,45.18195724487305,0.2406924068927765,0.41380709409713745,43.047603607177734
36,0.23487719893455505,0.40893587470054626,44.28657531738281,0.22941114008426666,0.40403836965560913,42.110137939453125
37,0.22378282248973846,0.3991806209087372,43.38678741455078,0.21846550703048706,0.39427098631858826,41.171260833740234
38,0.21300315856933594,0.3894379436969757,42.48483657836914,0.20781446993350983,0.3845197856426239,40.2325439453125
39,0.20249758660793304,0.3797059655189514,41.58061599731445,0.1974252313375473,0.3747718632221222,39.292701721191406
40,0.1922517567873001,0.3699682056903839,40.6732063293457,0.1872941553592682,0.3650045096874237,38.35009765625
41,0.18226085603237152,0.3601987063884735,39.76069641113281,0.1774185746908188,0.3551977276802063,37.403045654296875
42,0.17252689599990845,0.3503872752189636,38.842681884765625,0.16780054569244385,0.3453502655029297,36.451576232910156
43,0.16305015981197357,0.34053921699523926,37.92002487182617,0.15844231843948364,0.3354753851890564,35.49691390991211
44,0.15383614599704742,0.3306735157966614,36.9946403503418,0.14934919774532318,0.32559147477149963,34.540977478027344
45,0.144889235496521,0.32088524103164673,36.07617950439453,0.14052438735961914,0.31595972180366516,33.60980224609375
46,0.13619795441627502,0.31121930480003357,35.16764450073242,0.13193778693675995,0.30614593625068665,32.658878326416016
47,0.12775972485542297,0.3013823926448822,34.2422981262207,0.12363319098949432,0.2962772250175476,31.70424461364746
48,0.11960311233997345,0.29143548011779785,33.30601119995117,0.11560092866420746,0.2862330675125122,30.730798721313477
49,0.11171770840883255,0.2813369035720825,32.35267639160156,0.10784169286489487,0.2760566473007202,29.74341583251953
50,0.10410600900650024,0.2711258828639984,31.387365341186523,0.10035712271928787,0.2657855749130249,28.746213912963867
