,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.031124024,0.0654431,0.0039396174,0.021793792,13.800099,8.534705
1,0.0041526034,0.025771553,0.0038238561,0.02041997,9.8755045,8.355052
2,0.0041055027,0.024988342,0.003762879,0.020214867,9.797219,8.30539
3,0.004109854,0.024729462,0.003814962,0.019192627,9.7735405,8.215451
4,0.0040851743,0.024505336,0.0038458935,0.020167854,9.750327,8.319425
5,0.0040933415,0.024475904,0.0037448776,0.019822685,9.744019,8.256799
6,0.00408009,0.024341812,0.0038042895,0.020383535,9.729913,8.3518715
7,0.0040905774,0.024305034,0.0036966468,0.022202348,9.724675,8.477421
8,0.0040781996,0.024249118,0.0037892074,0.02093781,9.7166605,8.35636
9,0.0040830867,0.024206238,0.003792315,0.021447927,9.712521,8.420568
10,0.0040717972,0.024137085,0.0037982764,0.020433242,9.706328,8.288099
11,0.0040789745,0.024192834,0.0038073314,0.020677626,9.719282,8.359815
12,0.0040834886,0.024336305,0.003787079,0.02065355,9.728628,8.34509
13,0.0040718038,0.024156418,0.0038380902,0.019870715,9.711516,8.278463
14,0.004077347,0.024276879,0.0037451258,0.020498108,9.721708,8.343149
15,0.004073182,0.024185427,0.0037458441,0.020239528,9.71078,8.260376
16,0.004067478,0.024174588,0.0037340547,0.01986006,9.709606,8.253717
17,0.0040699844,0.024048029,0.0037530311,0.019598264,9.698832,8.216622
18,0.004066651,0.024112444,0.003694109,0.02280315,9.702183,8.529275
19,0.0040564854,0.02395214,0.0038160929,0.018969413,9.683506,8.202322
20,0.004068893,0.02414016,0.0037710483,0.021027546,9.702874,8.394524
21,0.0040673707,0.024202175,0.0037585197,0.019221008,9.711606,8.228318
22,0.004067492,0.024232797,0.0037400734,0.022975912,9.71468,8.556425
23,0.004063194,0.02409482,0.0036760874,0.019549454,9.69961,8.223875
24,0.0040547727,0.024006994,0.003739072,0.019245896,9.687649,8.183538
25,0.0040525575,0.023917926,0.003683313,0.020158952,9.676406,8.299467
26,0.0040473742,0.023959223,0.0036545524,0.020871116,9.678279,8.344969
27,0.004049172,0.023974853,0.0037020354,0.02143153,9.680325,8.362462
28,0.0040456536,0.02395715,0.0036927417,0.021909794,9.67441,8.399692
29,0.004038005,0.023877062,0.0037066212,0.020311266,9.665715,8.244236
30,0.0040506143,0.024034739,0.0036955923,0.01995683,9.680409,8.216692
31,0.0040430767,0.023979478,0.0037118867,0.018807784,9.67304,8.152575
32,0.004027807,0.02393015,0.0037746853,0.019985763,9.666746,8.248114
33,0.0040410277,0.023913011,0.0036880316,0.021666706,9.666484,8.384202
34,0.0040230136,0.023871439,0.0036482955,0.019755097,9.6529665,8.128191
35,0.004011218,0.023770541,0.0036843838,0.019193009,9.631256,8.149451
36,0.0039854194,0.023694606,0.0037613087,0.018671704,9.606743,8.10375
37,0.003968297,0.02375791,0.0035781097,0.019866407,9.595338,8.146604
38,0.003945422,0.02364964,0.0036429858,0.018664885,9.564167,8.073819
39,0.003930253,0.023810592,0.0035487616,0.021620417,9.562229,8.218953
40,0.00391557,0.023933701,0.0035837959,0.021707071,9.565791,8.2882
41,0.0038984797,0.02403452,0.0035972253,0.020784419,9.5560465,8.232577
42,0.003888045,0.024162676,0.0035552592,0.020687133,9.548292,8.206832
43,0.0038808896,0.02445479,0.0035480147,0.021309746,9.604499,8.281222
44,0.003869138,0.024511851,0.0036087434,0.020245243,9.601009,8.18315
45,0.0038519923,0.024714086,0.003573624,0.020745585,9.58928,8.207774
46,0.0038331156,0.02467171,0.0035760128,0.021322448,9.555417,8.23514
47,0.0038126488,0.024546375,0.0035500855,0.022102142,9.558028,8.30584
48,0.0037980769,0.024453899,0.003495915,0.02216544,9.51879,8.3244295
49,0.0037844172,0.024596134,0.0035296592,0.02109073,9.507747,8.204987
50,0.0037787722,0.024641177,0.003504114,0.022031097,9.500776,8.239596
51,0.0037712127,0.024652328,0.003505108,0.022566536,9.500448,8.325108
52,0.003746487,0.02454194,0.0034596105,0.023273196,9.450999,8.321297
53,0.0037304286,0.024430133,0.0035066276,0.021999963,9.439356,8.251822
54,0.0037202798,0.024384521,0.0034204451,0.020071486,9.406381,8.031648
55,0.0037172907,0.024369618,0.0034125654,0.022722201,9.399678,8.273998
56,0.0037505217,0.024688618,0.0035568133,0.0208448,9.472129,8.14888
57,0.0037098108,0.024404999,0.0034626191,0.021126108,9.38786,8.140956
58,0.0036957492,0.024409808,0.003474612,0.021998229,9.38742,8.144252
59,0.0036757446,0.024268415,0.0034934587,0.020773122,9.349831,8.072438
60,0.0036830613,0.024372127,0.0034452456,0.021156278,9.35556,8.065634
61,0.0036681741,0.024268998,0.0034296103,0.022185476,9.31145,8.157058
62,0.003660568,0.024280991,0.003472861,0.021327564,9.314891,8.072923
63,0.0036676237,0.024129698,0.003452456,0.023031285,9.269774,8.2212305
64,0.0036552143,0.024602322,0.003382742,0.024280462,9.309328,8.273636
65,0.0036455537,0.02459013,0.003484698,0.020537049,9.305507,8.0176115
66,0.0036435914,0.024610952,0.0033621672,0.021253657,9.288632,8.036352
67,0.0036368943,0.024535917,0.0034115054,0.02087219,9.316741,7.9729795
68,0.0036303657,0.02434179,0.0034957167,0.02155274,9.268018,8.088584
