,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
0,0.03255891,0.06631139,0.0038891751,0.023065083,13.911131,8.5898695
1,0.0041433424,0.025881208,0.003886735,0.023191681,9.894003,8.595096
2,0.0041251797,0.025324373,0.003892242,0.021891119,9.829613,8.517912
3,0.0040974654,0.024842598,0.003827266,0.021286882,9.783687,8.402955
4,0.004094192,0.024638882,0.0038321062,0.019199505,9.763612,8.244399
5,0.004074956,0.024388483,0.0037744334,0.02145721,9.735305,8.400065
6,0.004073778,0.02432617,0.0038051263,0.018858738,9.727612,8.192903
7,0.0040673027,0.024186445,0.0038310005,0.01856528,9.715931,8.187054
8,0.004066758,0.024161223,0.0037875287,0.018221907,9.714537,8.129788
9,0.004070526,0.024132121,0.0038162319,0.017766917,9.708018,8.0849695
10,0.004067144,0.02410849,0.0037413407,0.020898404,9.705626,8.309465
11,0.0040629786,0.024087366,0.0037291374,0.020142455,9.703039,8.2678385
12,0.0040719896,0.02415525,0.0037125999,0.02212055,9.711413,8.431851
13,0.0040624035,0.024056796,0.0037210374,0.019719027,9.696538,8.213666
14,0.0040594675,0.024016807,0.003824473,0.01746231,9.691462,8.037628
15,0.0040696766,0.02405395,0.0037223857,0.018578079,9.699398,8.168233
16,0.0040621855,0.024031024,0.0037091412,0.020942276,9.7001915,8.323376
17,0.0040574293,0.023989642,0.0037039632,0.021903275,9.6888895,8.377955
18,0.0040612374,0.024107605,0.0037535913,0.019381296,9.704861,8.2058
19,0.0040532285,0.02395822,0.0037274924,0.02105675,9.690676,8.346801
20,0.004064064,0.023967698,0.003798112,0.019638201,9.68639,8.231202
21,0.004047419,0.023999775,0.0037503114,0.020242315,9.68794,8.256069
22,0.0040489123,0.024048746,0.003735684,0.01813424,9.693188,8.129903
23,0.004045375,0.024212347,0.00371871,0.020429933,9.711085,8.23944
24,0.0040346035,0.02400109,0.0036346782,0.021804791,9.685416,8.397209
25,0.004030232,0.02412033,0.0036292754,0.020097557,9.691512,8.270508
26,0.0040014875,0.023857497,0.003629685,0.022321828,9.658677,8.418285
27,0.004005552,0.023884097,0.003674161,0.020097906,9.664641,8.203393
28,0.004001813,0.023839997,0.003618758,0.01979501,9.6601715,8.160263
29,0.004041217,0.02401073,0.003662127,0.021881633,9.691755,8.402947
30,0.004011588,0.023932606,0.0036650957,0.021127911,9.672573,8.351805
31,0.0040071867,0.023994453,0.0036860292,0.018097129,9.672492,8.111966
32,0.003992959,0.023868853,0.0036992861,0.022118453,9.661415,8.356923
33,0.0039923145,0.023991836,0.003605466,0.019967338,9.672617,8.192599
34,0.003978706,0.023854362,0.003643771,0.022444155,9.648758,8.381725
35,0.003973876,0.023916397,0.003624835,0.020845106,9.655244,8.271711
36,0.003954107,0.023849355,0.003595196,0.02183117,9.633567,8.322509
37,0.0039532934,0.02403953,0.003550588,0.022822553,9.643127,8.370683
38,0.0039264797,0.023966346,0.0035501488,0.020576593,9.632205,8.14893
39,0.003918789,0.02411393,0.0035329927,0.0197734,9.630986,8.075366
40,0.0039085145,0.024139093,0.0034906676,0.021581993,9.624392,8.232554
41,0.003900743,0.024142455,0.0035567118,0.021086195,9.618444,8.230498
42,0.0039145425,0.02422446,0.0035080728,0.020811617,9.626928,8.196304
43,0.003890845,0.024228437,0.0034740535,0.022505192,9.614685,8.325598
44,0.003865499,0.024398565,0.0035367373,0.022887386,9.630824,8.308682
45,0.003865224,0.024361946,0.0035047133,0.02247337,9.60826,8.283482
46,0.003854611,0.02452271,0.003520651,0.02232654,9.614031,8.318453
47,0.0038498002,0.024533609,0.0035110423,0.022451328,9.61278,8.298837
48,0.0038442682,0.02459232,0.0035431348,0.02254515,9.604613,8.292065
49,0.0038516237,0.024649626,0.0034979372,0.021776738,9.605434,8.151623
50,0.0038368485,0.024513444,0.0034879404,0.0220295,9.580002,8.242792
51,0.0038187832,0.024528243,0.0035270287,0.022402529,9.581923,8.255734
52,0.0038186312,0.024589194,0.003473933,0.022524007,9.578326,8.272744
53,0.0038071196,0.024612872,0.0034937826,0.02330426,9.571859,8.353869
54,0.003813168,0.024745036,0.003497991,0.021984216,9.577542,8.244217
55,0.0037903555,0.024661303,0.0035061475,0.022716014,9.544293,8.343435
56,0.0037932056,0.024885826,0.0034305044,0.023642436,9.5626135,8.416379
57,0.0037705512,0.024836894,0.0034645607,0.022106055,9.527982,8.242854
58,0.003759262,0.024822995,0.0033731312,0.022814564,9.512196,8.253656
59,0.0037649167,0.024995267,0.0034239686,0.021465681,9.527448,8.15184
60,0.0037481217,0.02518749,0.0034172228,0.021399148,9.522436,8.198139
61,0.003733929,0.025034357,0.0034516216,0.02141017,9.494279,8.129671
62,0.0037099058,0.024981076,0.0034819916,0.021826904,9.471615,8.145265
63,0.0036966174,0.024816273,0.0033781151,0.021899227,9.450898,8.127571
64,0.003698198,0.024921888,0.003421836,0.02301949,9.445197,8.216851
65,0.0036698205,0.024727596,0.003374088,0.020918446,9.426349,8.025773
66,0.0036734466,0.024750778,0.0033692196,0.022337724,9.408731,8.110453
67,0.0036589517,0.02478802,0.003394857,0.021923842,9.415539,8.136181
68,0.0036628717,0.024873737,0.0034166551,0.021771789,9.405584,8.109728
69,0.003639519,0.02484223,0.0033561597,0.022202976,9.398958,8.108957
70,0.0036426333,0.024853876,0.003447628,0.02312516,9.398569,8.215437
71,0.0036441023,0.02501259,0.0033993735,0.02168395,9.403492,8.082685
72,0.0036415302,0.024789518,0.003417474,0.02041765,9.367762,8.000009
73,0.0036329536,0.024763875,0.003373071,0.022604804,9.357667,8.149314
74,0.0036196115,0.024661455,0.0034416215,0.020867478,9.344168,8.032936
75,0.0036411257,0.024743807,0.0034134553,0.024189414,9.36145,8.283345
76,0.0036411157,0.024566624,0.003324229,0.021985851,9.341145,8.078948
77,0.0036237412,0.024733745,0.003340648,0.02225698,9.356225,8.068233
78,0.0036382677,0.024878468,0.0034607095,0.023678532,9.376424,8.200041
79,0.0036441507,0.024823083,0.003451002,0.024670713,9.391478,8.325394
80,0.0036459372,0.024959609,0.003397292,0.023693824,9.384663,8.24253
81,0.0036159812,0.024714679,0.0033970089,0.021226881,9.342894,8.009395
82,0.0036188217,0.024511501,0.0033186341,0.021932775,9.300154,8.0394535
83,0.003608314,0.024720961,0.003354814,0.022730893,9.34109,8.115822
84,0.0036074077,0.024664624,0.0033618952,0.02250605,9.327289,8.0575485
85,0.0035957387,0.02459747,0.0033797077,0.021785557,9.30881,8.074675
86,0.0036050738,0.024427338,0.003346094,0.020808395,9.296214,7.904362
87,0.0035956798,0.02439462,0.003308265,0.023263423,9.27824,8.099765
88,0.0035848757,0.024373079,0.003306359,0.020915687,9.273751,7.9279146
89,0.0035894243,0.02454201,0.0033494646,0.02267629,9.31043,8.090005
90,0.0035629207,0.02442561,0.0033473223,0.020805066,9.261195,7.9197493
91,0.003564408,0.024403596,0.0033441123,0.023494791,9.257328,8.146993
92,0.0035657727,0.024434026,0.0033771808,0.021517191,9.27491,7.9344864
93,0.0035506717,0.024425415,0.003301779,0.02242018,9.23318,8.065095
94,0.0035451732,0.024412753,0.0033711626,0.022681812,9.231399,8.067277
95,0.0035491495,0.024535721,0.0033125354,0.022771185,9.254118,8.033355
96,0.003545652,0.024607642,0.0033819866,0.02313287,9.234454,8.136257
97,0.0035513141,0.024558984,0.0033079332,0.024537306,9.238562,8.220921
98,0.0035457418,0.024608528,0.0033200108,0.021906773,9.207213,7.964626
99,0.0035302422,0.024606675,0.003331635,0.02045836,9.212826,7.8273244
100,0.0035337927,0.024506494,0.003291282,0.02279322,9.178708,8.006049
101,0.0035426267,0.024686307,0.003350362,0.021641282,9.245239,7.978482
102,0.003528882,0.024610883,0.0033047819,0.02263039,9.21151,8.03134
103,0.0035391466,0.02462623,0.0033668352,0.021437781,9.21888,7.9619193
104,0.0035253307,0.024535652,0.0032605205,0.021685636,9.172973,7.877567
105,0.0035070642,0.024431411,0.0032675904,0.021506976,9.161594,7.8613176
106,0.00349957,0.02453789,0.0032743537,0.022781882,9.171786,8.016369
107,0.0035194198,0.024676817,0.0033059132,0.022045476,9.18746,7.9244766
108,0.0034975843,0.024594972,0.003338481,0.021361014,9.1692705,7.8537593
109,0.0035083238,0.024522956,0.003261269,0.02242002,9.1717415,7.975254
110,0.0035006767,0.024578018,0.0032710407,0.021288654,9.161089,7.8627744
111,0.0035018479,0.02452944,0.0032715532,0.02175598,9.185611,7.913308
112,0.0034848151,0.024494192,0.0032548038,0.021205204,9.150252,7.8462334
113,0.0034845292,0.02450718,0.0032882984,0.023850108,9.126955,8.079451
114,0.0035019966,0.024546131,0.0032644612,0.021877594,9.177739,7.847402
115,0.0034983142,0.024414355,0.0032754429,0.02170391,9.172239,7.876085
116,0.0034888766,0.024347553,0.003294828,0.022594709,9.123777,7.9601912
117,0.003505923,0.02458489,0.003298097,0.022452127,9.203817,7.9880347
118,0.0035048716,0.024512516,0.0032959622,0.022357173,9.148126,7.96693
119,0.0034844433,0.024347723,0.003298363,0.021216232,9.116162,7.871896
120,0.003481041,0.024348684,0.0033898535,0.023135403,9.091063,7.9772706
121,0.0035300935,0.024323106,0.0032659462,0.021939868,9.118063,7.9389963
