,loss,mean_absolute_error,val_loss,val_mean_absolute_error,mean_absolute_percentage_error,val_mean_absolute_percentage_error
87,0.0035929144,0.022970734,0.0033088166,0.020153781,9.191472,7.841446
88,0.0035962802,0.023021368,0.0034192542,0.020105965,9.187466,7.857027
89,0.0035912173,0.02303907,0.0033606505,0.021416271,9.185427,7.9383903
90,0.0035984158,0.023127697,0.003306065,0.020897,9.191893,7.8723288
91,0.0035975995,0.023060037,0.00332008,0.02174229,9.195215,7.946879
92,0.0035930604,0.023117205,0.0033810562,0.021686431,9.177161,7.9625735
93,0.0035932444,0.02307495,0.0033627371,0.020285519,9.189493,7.854715
94,0.003583214,0.022967344,0.0033394396,0.02191249,9.173691,7.9424105
95,0.0035693515,0.022950595,0.0033273872,0.019623263,9.146045,7.738927
96,0.0035671361,0.023015162,0.0033320663,0.02233675,9.156536,8.021885
97,0.0035814354,0.022983568,0.0033102368,0.021428818,9.158025,7.9002576
98,0.0035673638,0.023078224,0.0033325113,0.021141825,9.156797,7.857047
99,0.0035749879,0.023069005,0.0033857063,0.021102188,9.168866,7.928021
100,0.003560421,0.023083737,0.003273649,0.019695,9.157555,7.7468715
101,0.0035612138,0.023110457,0.0033391758,0.021437187,9.133582,7.880316
102,0.0035607757,0.02299225,0.0033226635,0.020674622,9.130025,7.808523
103,0.0035614774,0.023063576,0.003308779,0.01967268,9.135341,7.759912
104,0.0035720193,0.023100587,0.0033316985,0.022251837,9.148837,8.017563
105,0.0035565097,0.023039693,0.0032663874,0.020705909,9.120236,7.813222
106,0.0035567342,0.023025056,0.003339896,0.019457316,9.1343975,7.743018
107,0.0035511747,0.02307808,0.0033375227,0.020205583,9.126326,7.7662153
108,0.0035476366,0.02294031,0.0033913017,0.019107165,9.121856,7.6832433
109,0.003562353,0.023060417,0.0033452197,0.022531718,9.136115,7.992
110,0.0035540115,0.02303966,0.0032948018,0.020161489,9.123672,7.7568855
111,0.0035416973,0.023044733,0.0033330235,0.022284828,9.109579,7.963306
112,0.003547187,0.022987802,0.0032670505,0.02030895,9.11095,7.731491
113,0.003551374,0.02310115,0.0033636463,0.020602861,9.116171,7.8756657
114,0.0035573645,0.023070686,0.0032715362,0.021222297,9.1155205,7.828425
115,0.003532949,0.022985017,0.0033011446,0.019179745,9.099796,7.649444
116,0.0035293547,0.022880208,0.003345752,0.020463081,9.090703,7.8056245
117,0.0035271246,0.022855306,0.0032738752,0.02024735,9.081195,7.756959
118,0.0035255058,0.022930106,0.003301004,0.020250354,9.089068,7.759283
119,0.0035221942,0.022855999,0.0032977662,0.01972862,9.094422,7.7224555
120,0.0035257046,0.022952817,0.003343532,0.019419186,9.098077,7.7300234
121,0.0035223453,0.022980778,0.0033457668,0.020357102,9.074306,7.745266
122,0.0035161178,0.022835614,0.0032703371,0.020748183,9.058245,7.7831783
123,0.0035466205,0.023003673,0.003327092,0.022732863,9.087847,7.974609
124,0.0035293014,0.022991294,0.0033650699,0.018667758,9.087898,7.6576424
125,0.0035207216,0.022859318,0.003299164,0.019923843,9.069762,7.770924
126,0.0035094214,0.02281575,0.0033195114,0.020261917,9.04712,7.755485
127,0.0035194422,0.02284698,0.0032822182,0.020200739,9.052374,7.7633047
128,0.0035078488,0.022826744,0.0033047006,0.022643521,9.053867,7.9536295
129,0.0035045878,0.022800237,0.0032641906,0.02127556,9.053454,7.788544
130,0.0035060672,0.022793476,0.0032981597,0.019739877,9.051282,7.736994
131,0.0035285181,0.022847759,0.0033659446,0.02040267,9.061825,7.8000903
132,0.003508166,0.022897929,0.0033882456,0.022897527,9.042199,7.9853926
133,0.0035202631,0.022971148,0.0032773132,0.020420732,9.076675,7.7598286
134,0.0035053184,0.02283318,0.0032889803,0.021861464,9.045892,7.89512
135,0.003503623,0.022827152,0.0032745006,0.02004303,9.049003,7.7230306
136,0.0035127765,0.022854708,0.0032964451,0.01981042,9.053792,7.7042575
137,0.0035251721,0.022914892,0.0033205918,0.022632834,9.070793,7.9742875
138,0.0034900515,0.022795819,0.0033288908,0.022394417,9.013245,7.9076467
139,0.0034900932,0.022773778,0.003264273,0.02016222,9.02295,7.7245884
140,0.003488357,0.022721184,0.003350805,0.021734154,9.029896,7.8387623
141,0.0035094072,0.022810128,0.0032792694,0.021681027,9.057101,7.847686
142,0.0035037668,0.022836873,0.0033124697,0.019891836,9.045465,7.6683283
143,0.0035057766,0.022771977,0.0032547985,0.021239595,9.027027,7.819634
144,0.0035029782,0.02285757,0.0032923839,0.02069842,9.043855,7.709828
145,0.003499491,0.022893153,0.003312096,0.020569865,9.029822,7.693719
146,0.0035200934,0.023124453,0.0033289713,0.021305224,9.07832,7.768698
147,0.0035006537,0.022886077,0.003255515,0.020560684,9.039044,7.711941
148,0.003496306,0.022746027,0.0033227843,0.02027778,9.018854,7.752043
149,0.0035001035,0.022736695,0.0033283592,0.019532114,9.017174,7.667646
