,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
33,0.12566864490509033,0.29697495698928833,35.74220275878906,0.11476358026266098,0.28661251068115234,33.78230285644531
34,0.1122642457485199,0.282387375831604,34.391517639160156,0.10209722816944122,0.27170294523239136,32.37741470336914
35,0.09972811490297318,0.26745033264160156,33.00170135498047,0.09031330049037933,0.2565317451953888,30.94470977783203
36,0.08809664100408554,0.25232070684432983,31.588842391967773,0.07941443473100662,0.2412160336971283,29.496715545654297
37,0.07736554741859436,0.2370995581150055,30.168075561523438,0.0693986788392067,0.22583450376987457,28.04204750061035
38,0.06749816238880157,0.22181904315948486,28.738298416137695,0.06025002896785736,0.21045717597007751,26.58662986755371
39,0.05851135775446892,0.20659580826759338,27.31178855895996,0.05195001885294914,0.19516080617904663,25.1372013092041
40,0.05037808418273926,0.19148315489292145,25.889432907104492,0.044486869126558304,0.18002630770206451,23.700366973876953
41,0.04309287294745445,0.17658774554729462,24.48723602294922,0.03784175589680672,0.16514627635478973,22.283994674682617
42,0.036634594202041626,0.16200394928455353,23.109773635864258,0.03198220208287239,0.15061911940574646,20.897165298461914
43,0.030942445620894432,0.14779742062091827,21.759483337402344,0.02686556801199913,0.13656304776668549,19.550514221191406
44,0.025991637259721756,0.13411973416805267,20.455860137939453,0.022434886544942856,0.12426596879959106,18.373188018798828
45,0.0217137448489666,0.12146551162004471,19.24281120300293,0.01862870715558529,0.11310131102800369,17.30350685119629
46,0.01805066503584385,0.11007577180862427,18.150510787963867,0.015387050807476044,0.10194742679595947,16.2311954498291
47,0.014943254180252552,0.09900437295436859,17.084033966064453,0.012655561789870262,0.09094451367855072,15.172128677368164
48,0.012333082035183907,0.08815590292215347,16.03676414489746,0.01038960088044405,0.08026476949453354,14.144262313842773
49,0.010185051709413528,0.07770128548145294,15.025588035583496,0.008548589423298836,0.07011539489030838,13.168423652648926
50,0.008451568894088268,0.06780948489904404,14.067779541015625,0.007093298248946667,0.06062189117074013,12.256032943725586
51,0.007093760650604963,0.058654043823480606,13.182388305664062,0.0059847598895430565,0.05184308812022209,11.41231918334961
52,0.006070349365472794,0.050566356629133224,12.398072242736816,0.005179768893867731,0.04400649666786194,10.659340858459473
53,0.005336022470146418,0.04373551160097122,11.737290382385254,0.004628592170774937,0.03715294972062111,9.99994945526123
54,0.004836260341107845,0.038061078637838364,11.188521385192871,0.004276663064956665,0.031246740370988846,9.429383277893066
55,0.004520738497376442,0.03344563767313957,10.735400199890137,0.004070708528161049,0.026414357125759125,8.960914611816406
56,0.004336389247328043,0.02979271300137043,10.381675720214844,0.003965028095990419,0.02288513444364071,8.619016647338867
57,0.0042354026809334755,0.026986489072442055,10.103434562683105,0.003914110362529755,0.020604213699698448,8.396077156066895
58,0.004187562968581915,0.025189606472849846,9.927579879760742,0.0038943251129239798,0.01924286037683487,8.261382102966309
59,0.004165359307080507,0.02443620190024376,9.85090160369873,0.0038896745536476374,0.018919220194220543,8.229715347290039
60,0.004159579053521156,0.02425706572830677,9.831514358520508,0.0038934126496315002,0.01919073425233364,8.258779525756836
61,0.004156014416366816,0.024205446243286133,9.825544357299805,0.0038940419908612967,0.019271817058324814,8.26664924621582
62,0.0041576651856303215,0.024219434708356857,9.824972152709961,0.0038938336074352264,0.01929486356675625,8.26839542388916
63,0.004156372044235468,0.024250416085124016,9.828943252563477,0.003891479689627886,0.019219815731048584,8.259964942932129
64,0.0041546947322785854,0.02426285110414028,9.82650375366211,0.003896155161783099,0.019365422427654266,8.27635383605957
65,0.004155371338129044,0.024248026311397552,9.829379081726074,0.0038965335115790367,0.019398577511310577,8.279346466064453
66,0.004156016279011965,0.02423710748553276,9.821412086486816,0.0038951579481363297,0.019323119893670082,8.271882057189941
67,0.004156914539635181,0.02425425872206688,9.82840347290039,0.0038978138472884893,0.019409572705626488,8.281545639038086
68,0.004156107548624277,0.024242540821433067,9.827279090881348,0.0038944080006331205,0.019329411908984184,8.271760940551758
69,0.004155623260885477,0.024265211075544357,9.827394485473633,0.003894855733960867,0.019301319494843483,8.270127296447754
70,0.004156796727329493,0.024265741929411888,9.827778816223145,0.0038966259453445673,0.0193219892680645,8.273308753967285
71,0.004157249815762043,0.024256573989987373,9.827880859375,0.0038964690174907446,0.019397038966417313,8.279208183288574
72,0.004155478905886412,0.024237845093011856,9.82508373260498,0.0038945481646806,0.019295746460556984,8.269256591796875
73,0.00415471475571394,0.024246687069535255,9.824100494384766,0.003899132600054145,0.019442463293671608,8.285557746887207
74,0.00415551895275712,0.024233484640717506,9.824941635131836,0.003894970752298832,0.019292356446385384,8.269213676452637
75,0.0041550537571311,0.02424859255552292,9.826266288757324,0.0038984394632279873,0.01942276395857334,8.283324241638184
76,0.004155599977821112,0.024244029074907303,9.826035499572754,0.0038969165179878473,0.019370626658201218,8.277647972106934
77,0.004155431874096394,0.024238010868430138,9.825773239135742,0.0038973630871623755,0.019370822235941887,8.278181076049805
78,0.004155577626079321,0.024232758209109306,9.825873374938965,0.003898396622389555,0.019393431022763252,8.280952453613281
79,0.00415396224707365,0.024218706414103508,9.820895195007324,0.003895214991644025,0.019303014501929283,8.270535469055176
80,0.004154739901423454,0.02422577701508999,9.822744369506836,0.0038927618879824877,0.01926625333726406,8.265053749084473
81,0.004155036527663469,0.024254731833934784,9.823225975036621,0.003893535351380706,0.019224608317017555,8.262429237365723
82,0.004155301488935947,0.02423536218702793,9.823993682861328,0.003895124886184931,0.01926574483513832,8.26738452911377
83,0.004155470058321953,0.02422293648123741,9.824845314025879,0.0038959747180342674,0.01930566132068634,8.271567344665527
84,0.004155509639531374,0.024219032377004623,9.826309204101562,0.0038979733362793922,0.01940085180103779,8.281227111816406
85,0.0041552078910171986,0.024210987612605095,9.82275104522705,0.0038966620340943336,0.01929970271885395,8.271759986877441
86,0.004155317321419716,0.024216610938310623,9.82574462890625,0.003895471105352044,0.01925710216164589,8.267146110534668
87,0.004155023023486137,0.02422182448208332,9.824284553527832,0.003895706497132778,0.019294634461402893,8.270463943481445
88,0.004154413007199764,0.024200523272156715,9.8238525390625,0.0038947013672441244,0.0192393958568573,8.26498031616211
89,0.0041555617935955524,0.02422955259680748,9.825445175170898,0.0038931078743189573,0.019207168370485306,8.260682106018066
